sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
201,True,,1783617764.6285179,517027375000000,517027375000000,517028031000000,517027703000000,656.0,380.823,380.823,517028.031,517028.031,,516646.83400000003,True,25,0,False,0,1007,201,380823,380824,380823,0,0,0,0,12.36885,-0.075415,-0.217649,-137.4091,1.542969,-2.099609,979.1113,-0.13375,-1.76625,0.2225,31,-29,-47,48.33333,True,514,3,37.2489105,-80.41813167,10,1.03,,,,202934,738,56
202,True,,1783617766.2890232,517029031000000,517029031000000,517029687000000,517029359000000,656.0,382.472,382.472,517029.687,517029.687,,516646.83400000003,True,25,0,False,0,1007,202,382472,382473,382472,0,0,0,0,12.36885,-0.003759,-0.189304,-138.0903,2.519531,0.341797,981.0645,-0.82125,-1.70375,0.16,32,-29,-46,48.33333,True,165,3,37.24891017,-80.41813267,10,1.03,,,,203874,742,56
203,True,,1783617767.9390626,517030687000000,517030687000000,517031359000000,517031023000000,672.0,384.151,384.151,517031.359,517031.359,,516646.83400000003,True,25,0,False,0,1007,203,384151,384153,384151,0,0,0,0,12.36885,-0.170758,-0.258827,-136.9852,-0.898438,-2.099609,982.041,-0.00875,-3.70375,0.035,31,-28,-45,48.88889,True,843,3,37.2489095,-80.41813267,10,1.03,,,,204770,744,56
204,True,,1783617769.6182046,517032359000000,517032359000000,517033000000000,517032679500000,641.0,385.786,385.786,517033.0,517033.0,,516646.836,True,25,0,False,0,1007,204,385786,385787,385786,0,0,0,0,12.36497,0.032917,-0.223797,-137.2339,-0.410156,-0.634766,981.5527,-0.25875,-0.76625,-0.215,30,-28,-46,48.88889,True,481,3,37.24890917,-80.41813267,10,1.03,,,,205686,748,57
205,True,,1783617771.252317,517034000000000,517034000000000,517034515000000,517034257500000,515.0,387.427,387.427,517034.515,517034.515,,516646.83300000004,True,25,0,False,0,1007,205,387427,387429,387427,0,0,0,0,12.36497,0.229363,-0.589515,-137.6893,-1.875,0.341797,978.1348,0.17875,-0.51625,-0.215,30,-30,-45,48.88889,True,122,3,37.24891,-80.41813383,10,1.03,,,,206583,752,57
206,True,,1783617772.7701294,517035515000000,517035515000000,517036156000000,517035835500000,641.0,388.936,388.936,517036.156,517036.156,,516646.836,True,25,0,False,0,1007,206,388936,388937,388936,0,0,0,0,12.36497,-0.050667,-0.204805,-136.505,-0.410156,-2.099609,980.5762,-0.00875,0.23375,0.16,29,-28,-45,48.33333,True,626,3,37.24891083,-80.4181345,10,1.03,,,,207492,754,57
207,True,,1783617774.4320931,517037171000000,517037171000000,517037812000000,517037491500000,641.0,390.601,390.601,517037.812,517037.812,,516646.836,True,25,0,False,0,1007,207,390601,390603,390601,0,0,0,0,12.36497,-0.151231,-0.028889,-137.0224,0.566406,-0.634766,980.5762,0.36625,0.60875,-0.465,30,-28,-44,48.33333,True,298,3,37.2489115,-80.41813517,10,1.03,,,,208426,758,58
208,True,,1783617776.06851,517038812000000,517038812000000,517039453000000,517039132500000,641.0,392.241,392.241,517039.453,517039.453,,516646.83800000005,True,25,0,False,0,1007,208,392241,392243,392241,0,0,0,0,12.36497,-0.08133,0.023175,-137.0933,0.566406,-2.587891,979.1113,0.49125,-0.89125,-0.6525,31,-28,-47,48.33333,True,53,3,37.24891167,-80.41813717,10,1.03,,,,209285,761,58
209,True,,1783617777.709929,517040453000000,517040453000000,517041078000000,517040765500000,625.0,393.879,393.879,517041.078,517041.078,,516646.872,True,25,0,False,0,1007,209,393879,393880,393879,0,0,0,0,12.36497,-0.16545,0.083011,-137.8155,-1.386719,-1.611328,982.041,-0.00875,-1.32875,-0.2775,32,-28,-45,48.88889,True,576,3,37.2489115,-80.41813717,10,1.03,,,,210244,764,59
210,True,,1783617779.3441708,517042093000000,517042093000000,517042593000000,517042343000000,500.0,395.517,395.517,517042.593,517042.593,,516646.872,True,25,0,False,0,1007,210,395517,395519,395517,0,0,0,0,12.36497,-0.067784,0.010208,-137.514,0.566406,-2.099609,977.6465,0.11625,1.67125,0.0975,31,-28,-46,48.33333,True,214,3,37.248911,-80.41813883,10,1.03,,,,211226,768,59
211,True,,1783617780.8597512,517043609000000,517043609000000,517044234000000,517043921500000,625.0,397.027,397.027,517044.234,517044.234,,516646.88,True,25,0,False,0,1007,211,397027,397028,397027,0,0,0,0,12.35718,-0.058288,-0.141935,-137.5449,2.03125,-2.099609,981.0645,-0.50875,-1.01625,-0.0275,31,-28,-47,48.33333,True,723,3,37.24891067,-80.41813933,10,1.03,,,,212050,770,59
212,True,,1783617782.4957216,517045234000000,517045234000000,517045875000000,517045554500000,641.0,398.665,398.665,517045.875,517045.875,,516646.88649999996,True,25,0,False,0,1007,212,398665,398667,398665,0,0,0,0,12.35718,-0.176158,-0.108002,-137.2685,3.496094,-1.123047,981.0645,-0.00875,-0.64125,-0.0275,32,-29,-47,48.33333,True,360,3,37.24890983,-80.41814017,10,1.03,,,,212917,774,60
213,True,,1783617784.1341898,517046875000000,517046875000000,517047453000000,517047164000000,578.0,400.373,400.373,517047.453,517047.453,,516646.88649999996,True,25,0,False,0,1007,213,400373,400375,400373,0,0,0,0,12.35718,0.11954,-0.247303,-137.3423,1.054688,-3.564453,981.0645,0.11625,0.54625,0.035,30,-30,-47,48.33333,True,66,3,37.24890917,-80.41814117,10,1.03,,,,213842,778,60
214,True,,1783617785.7162015,517048468000000,517048468000000,517049109000000,517048788500000,641.0,401.891,401.891,517049.109,517049.109,,516646.88649999996,True,25,0,False,0,1007,214,401891,401892,401891,0,0,0,0,12.35718,-0.142805,0.098431,-137.3914,2.03125,-4.052734,980.0879,-0.57125,0.67125,-0.1525,30,-27,-44,48.33333,True,583,3,37.24890933,-80.41814183,10,1.03,,,,214802,780,60
215,True,,1783617787.3583415,517050109000000,517050109000000,517050750000000,517050429500000,641.0,403.535,403.535,517050.75,517050.75,,516646.887,True,25,0,False,0,1007,215,403535,403537,403535,0,0,0,0,12.35718,-0.163737,-0.002428,-136.963,0.566406,-0.634766,980.0879,-0.75875,-2.01625,-0.1525,31,-27,-44,48.33333,True,227,3,37.24890867,-80.418143,10,1.03,,,,215802,784,60
216,True,,1783617789.001643,517051750000000,517051750000000,517052296000000,517052023000000,546.0,405.195,405.195,517052.296,517052.296,,516646.88649999996,True,25,0,False,0,1007,216,405195,405196,405195,0,0,0,0,12.35718,-0.137833,0.361314,-137.5406,2.03125,-3.076172,978.623,0.17875,-0.95375,0.3475,31,-27,-46,48.33333,True,2,3,37.248908,-80.41814467,10,1.03,,,,216680,787,60
217,True,,1783617790.5520241,517053296000000,517053296000000,517053828000000,517053562000000,532.0,406.742,406.742,517053.828,517053.828,,516646.88649999996,True,25,0,False,0,1007,217,406742,406744,406742,0,0,0,0,12.35664,0.035022,-0.25499,-137.251,3.007813,-1.123047,981.0645,0.05375,-0.57875,-0.215,30,-28,-46,48.33333,True,437,3,37.2489075,-80.41814517,10,1.03,,,,217678,790,61
218,True,,1783617792.0848718,517054828000000,517054828000000,517055343000000,517055085500000,515.0,408.27,408.27,517055.343,517055.343,,516646.88649999996,True,25,0,False,0,1007,218,408270,408271,408270,0,0,0,0,12.35664,-0.021632,0.03076,-137.0118,-1.875,-3.564453,978.623,0.05375,-0.07875,0.035,31,-30,-45,48.33333,True,80,3,37.24890667,-80.41814683,10,1.03,,,,218427,793,61
219,True,,1783617793.6122975,517056359000000,517056359000000,517056875000000,517056617000000,516.0,409.781,409.781,517056.875,517056.875,,516646.88649999996,True,25,0,False,0,1007,219,409781,409782,409781,0,0,0,0,12.35664,-0.041484,0.554791,-137.6121,3.496094,-3.076172,980.5762,0.42875,0.17125,-0.09,31,-29,-45,48.33333,True,472,3,37.24890633,-80.41814717,10,1.03,,,,219360,796,62
220,True,,1783617795.123116,517057875000000,517057875000000,517058359000000,517058117000000,484.0,411.287,411.287,517058.359,517058.359,,516646.88649999996,True,25,0,False,0,1007,220,411287,411289,411287,0,0,0,0,12.35664,0.056909,-0.410109,-137.3414,-0.898438,-2.587891,978.623,-0.07125,-1.01625,-0.09,30,-29,-46,48.33333,True,94,3,37.248906,-80.41814717,10,1.03,,,,220121,799,62
221,True,,1783617796.6291864,517059375000000,517059375000000,517059875000000,517059625000000,500.0,412.796,412.796,517059.875,517059.875,,516646.88,True,25,0,False,0,1007,221,412796,412797,412796,0,0,0,0,12.35664,0.236581,-0.334908,-136.7132,2.519531,-1.123047,980.5762,0.80375,-0.26625,-0.59,29,-29,-46,48.33333,True,492,3,37.24890517,-80.418147,10,1.03,,,,221037,802,63
222,True,,1783617798.138878,517060890000000,517060890000000,517061437000000,517061163500000,547.0,414.351,414.351,517061.437,517061.437,,516646.88,True,25,0,False,0,1007,222,414351,414353,414351,0,0,0,0,12.35664,-0.312158,0.10744,-136.7029,1.542969,-2.587891,983.0176,-0.19625,-1.32875,0.16,32,-28,-46,48.88889,True,45,3,37.2489035,-80.41814633,10,1.03,,,,221860,806,63
223,True,,1783617799.6940134,517062437000000,517062437000000,517063093000000,517062765000000,656.0,415.883,415.883,517063.093,517063.093,,516646.88,True,25,0,False,0,1007,223,415883,415884,415883,0,0,0,0,12.35664,-0.099565,-0.181883,-136.6996,0.566406,-2.099609,983.5059,-0.32125,-1.39125,-0.0275,30,-28,-45,48.88889,True,575,3,37.24890333,-80.41814767,10,1.03,,,,222843,808,63
224,True,,1783617801.3474617,517064093000000,517064093000000,517064718000000,517064405500000,625.0,417.52,417.52,517064.718,517064.718,,516646.88,True,25,0,False,0,1007,224,417520,417522,417520,0,0,0,0,12.37701,-0.289807,0.070027,-137.4368,0.566406,-2.099609,978.1348,-0.32125,-0.26625,-0.0275,31,-28,-46,48.88889,True,213,3,37.2489025,-80.41814833,10,1.03,,,,223699,812,64
225,True,,1783617802.9855103,517065734000000,517065734000000,517066343000000,517066038500000,609.0,419.152,419.152,517066.343,517066.343,,516646.88200000004,True,25,0,False,0,1007,225,419152,419154,419152,0,0,0,0,12.37701,-0.067222,-0.116397,-137.133,3.984375,-2.099609,980.5762,-0.32125,-0.70375,-0.215,30,-28,-46,48.33333,True,844,3,37.248902,-80.41814883,10,1.03,,,,224549,814,64
226,True,,1783617804.6180294,517067359000000,517067359000000,517067906000000,517067632500000,547.0,420.813,420.813,517067.906,517067.906,,516646.88200000004,True,25,0,False,0,1007,226,420813,420814,420813,0,0,0,0,12.37701,0.157221,0.408309,-137.2282,-0.898438,-1.123047,978.623,0.17875,1.35875,-0.09,29,-29,-47,48.33333,True,507,3,37.24890133,-80.41815067,10,1.03,,,,225466,818,65
227,True,,1783617806.1586661,517068906000000,517068906000000,517069421000000,517069163500000,515.0,422.327,422.327,517069.421,517069.421,,516646.872,True,25,0,False,0,1007,227,422327,422329,422327,0,0,0,0,12.37701,-0.479161,0.288452,-138.1223,0.566406,-1.611328,979.1113,0.17875,0.29625,0.16,31,-26,-45,48.88889,True,18,3,37.24890017,-80.41815133,10,1.03,,,,226265,822,65
228,True,,1783617807.6740973,517070421000000,517070421000000,517070953000000,517070687000000,532.0,423.861,423.861,517070.953,517070.953,,516646.83650000003,True,25,0,False,0,1007,228,423861,423862,423861,0,0,0,0,12.37701,0.104126,-0.397243,-137.1406,1.054688,-2.099609,980.5762,0.24125,-0.26625,0.0975,29,-29,-45,48.88889,True,555,3,37.2489,-80.41815183,10,1.03,,,,227143,824,66
229,True,,1783617809.2039871,517071953000000,517071953000000,517072484000000,517072218500000,531.0,425.391,425.391,517072.484,517072.484,,516646.836,True,25,0,False,0,1007,229,425391,425392,425391,0,0,0,0,12.37701,-0.141281,-0.182198,-137.339,3.007813,-2.099609,979.5996,-0.32125,0.35875,-0.2775,30,-29,-45,48.88889,True,86,3,37.24889933,-80.418153,10,1.03,,,,228005,828,66
230,True,,1783617810.7337449,517073484000000,517073484000000,517074140000000,517073812000000,656.0,426.923,426.923,517074.14,517074.14,,516646.83650000003,True,25,0,False,0,1007,230,426923,426924,426923,0,0,0,0,12.36881,-0.159817,-0.108204,-137.9551,2.03125,-1.611328,979.1113,-0.44625,-0.32875,0.285,31,-28,-46,48.33333,True,614,3,37.24889833,-80.41815333,10,1.03,,,,228949,830,66
231,True,,1783617812.3908994,517075140000000,517075140000000,517075703000000,517075421500000,563.0,428.615,428.615,517075.703,517075.703,,516646.836,True,25,0,False,0,1007,231,428615,428616,428615,0,0,0,0,12.36881,-0.183403,-0.04796,-138.0716,-1.386719,-2.099609,982.041,0.36625,0.60875,-0.34,31,-27,-47,48.33333,True,310,3,37.2488975,-80.418155,10,1.03,,,,229897,834,67
232,True,,1783617813.9566092,517076703000000,517076703000000,517077343000000,517077023000000,640.0,430.128,430.128,517077.343,517077.343,,516646.836,True,25,0,False,0,1007,232,430128,430130,430128,0,0,0,0,12.36881,-0.214467,0.086041,-137.179,-0.898438,-2.587891,978.623,-0.88375,1.10875,-0.465,29,-27,-46,48.33333,True,823,3,37.24889783,-80.41815617,9,1.08,,,,230632,836,67
233,True,,1783617815.5927138,517078343000000,517078343000000,517079000000000,517078671500000,657.0,431.766,431.766,517079.0,517079.0,,516646.836,True,25,0,False,0,1007,233,431766,431767,431766,0,0,0,0,12.36881,0.177948,-0.298359,-137.5744,3.496094,-1.611328,980.0879,-0.13375,0.23375,0.0975,30,-29,-45,48.33333,True,457,3,37.24889783,-80.41815783,9,1.08,,,,231566,840,68
234,True,,1783617817.2565606,517080000000000,517080000000000,517080640000000,517080320000000,640.0,433.434,433.434,517080.64,517080.64,,516646.836,True,25,0,False,0,1007,234,433434,433436,433434,0,0,0,0,12.36881,-0.188208,0.414803,-136.9762,1.054688,0.830078,979.5996,0.24125,0.98375,0.285,31,-28,-46,48.33333,True,130,3,37.24889683,-80.41815833,10,1.03,,,,232498,844,68
235,True,,1783617818.9031231,517081656000000,517081656000000,517082281000000,517081968500000,625.0,435.074,435.074,517082.281,517082.281,,516646.83650000003,True,25,0,False,0,1007,235,435074,435075,435074,0,0,0,0,12.36881,-0.363739,0.202596,-137.0807,0.078125,-3.564453,978.623,-1.32125,1.29625,-0.0275,32,-28,-46,48.33333,True,765,3,37.24889683,-80.4181585,10,1.03,,,,233459,846,68
236,True,,1783617820.5400708,517083281000000,517083281000000,517083921000000,517083601000000,640.0,436.711,436.711,517083.921,517083.921,,516646.83650000003,True,25,0,False,0,1007,236,436711,436713,436711,0,0,0,0,12.37289,0.113032,-0.147872,-137.7031,2.519531,-1.611328,977.6465,-0.00875,-1.14125,0.285,30,-28,-46,48.33333,True,407,3,37.24889567,-80.41815883,10,1.03,,,,234400,850,68
237,True,,1783617822.176621,517084921000000,517084921000000,517085453000000,517085187000000,532.0,438.369,438.369,517085.453,517085.453,,516646.836,True,25,0,False,0,1007,237,438369,438370,438369,0,0,0,0,12.37289,0.242553,-0.313966,-137.206,1.054688,-2.587891,981.0645,0.17875,0.10875,-0.34,29,-29,-44,48.33333,True,60,3,37.24889583,-80.41816017,10,1.08,,,,235333,854,68
238,True,,1783617823.7110474,517086453000000,517086453000000,517087125000000,517086789000000,672.0,439.915,439.915,517087.125,517087.125,,516646.83650000003,True,25,0,False,0,1007,238,439915,439917,439915,0,0,0,0,12.37289,-0.206853,-0.064086,-137.7049,2.519531,-3.076172,981.5527,-0.44625,-1.64125,-0.0275,32,-29,-45,48.33333,True,610,3,37.248895,-80.41816033,10,1.03,,,,236227,856,69
239,True,,1783617825.381692,517088125000000,517088125000000,517088765000000,517088445000000,640.0,441.548,441.548,517088.765,517088.765,,516646.83650000003,True,25,0,False,0,1007,239,441548,441550,441548,0,0,0,0,12.37289,-0.140734,-0.077223,-137.0551,4.472656,-4.541016,980.5762,-0.32125,-1.39125,0.16,30,-28,-45,48.33333,True,241,3,37.24889433,-80.4181625,10,1.08,,,,237139,860,70
240,True,,1783617827.014377,517089765000000,517089765000000,517090281000000,517090023000000,516.0,443.2,443.2,517090.281,517090.281,,516646.836,True,25,0,False,0,1007,240,443200,443201,443200,0,0,0,0,12.37289,-0.123572,-0.056638,-136.7162,2.03125,0.341797,981.0645,0.49125,-1.64125,-0.2775,29,-28,-47,48.88889,True,9,3,37.2488935,-80.41816383,10,1.03,,,,238067,863,70
241,True,,1783617828.5418634,517091281000000,517091281000000,517091812000000,517091546500000,531.0,444.728,444.728,517091.812,517091.812,,516646.836,True,25,0,False,0,1007,241,444728,444730,444728,0,0,0,0,12.37289,0.096331,-0.207918,-136.662,2.03125,-0.146484,979.5996,-0.44625,0.10875,0.0975,31,-29,-46,48.33333,True,423,3,37.2488935,-80.41816467,10,1.08,,,,239077,866,71
242,True,,1783617830.070368,517092812000000,517092812000000,517093328000000,517093070000000,516.0,446.242,446.242,517093.328,517093.328,,516646.836,True,25,0,False,0,1007,242,446242,446244,446242,0,0,0,0,12.37289,0.266978,0.08563,-136.8138,2.519531,-2.099609,981.5527,0.24125,-0.20375,-0.0275,29,-28,-45,48.33333,True,53,3,37.24889317,-80.41816567,10,1.03,,,,239873,869,71
243,True,,1783617831.5898635,517094328000000,517094328000000,517094859000000,517094593500000,531.0,447.775,447.775,517094.859,517094.859,,516646.836,True,25,0,False,0,1007,243,447775,447776,447775,0,0,0,0,12.30114,-0.121304,0.193911,-136.8152,0.566406,-0.146484,979.5996,0.30375,0.73375,0.16,31,-29,-45,48.33333,True,471,3,37.24889367,-80.41816633,9,1.08,,,,240880,872,72
244,True,,1783617833.1180937,517095859000000,517095859000000,517096515000000,517096187000000,656.0,449.301,449.301,517096.515,517096.515,,516646.83650000003,True,25,0,False,0,1007,244,449301,449302,449301,0,0,0,0,12.30114,-0.198715,0.028015,-137.2382,1.542969,-2.587891,981.5527,0.49125,-0.82875,0.035,32,-29,-47,48.33333,True,114,3,37.24889283,-80.41816817,9,1.08,,,,241682,875,72
245,True,,1783617834.7679138,517097515000000,517097515000000,517098046000000,517097780500000,531.0,450.956,450.956,517098.046,517098.046,,516646.83650000003,True,25,0,False,0,1007,245,450956,450957,450956,0,0,0,0,12.30114,-0.255193,0.069519,-137.7717,3.007813,-2.587891,981.0645,0.05375,0.48375,-0.34,30,-27,-45,48.33333,True,653,3,37.2488925,-80.41816883,9,1.08,,,,242632,878,73
246,True,,1783617836.2975967,517099046000000,517099046000000,517099546000000,517099296000000,500.0,452.464,452.464,517099.546,517099.546,,516646.83650000003,True,25,0,False,0,1007,246,452464,452466,452464,0,0,0,0,12.30114,-0.072376,-0.335537,-137.905,1.542969,-1.123047,979.1113,-0.57125,-1.26625,-0.2775,31,-29,-47,48.33333,True,158,3,37.24889183,-80.418169,9,1.08,,,,243590,882,73
247,True,,1783617837.8072367,517100546000000,517100546000000,517101078000000,517100812000000,532.0,454.002,454.002,517101.078,517101.078,,516646.83650000003,True,25,0,False,0,1007,247,454002,454004,454002,0,0,0,0,12.30114,-0.343687,0.06284,-137.3014,0.078125,-1.611328,981.5527,-0.32125,-1.82875,0.16,32,-27,-48,48.33333,True,694,3,37.24889183,-80.418169,9,1.08,,,,244513,884,73
248,True,,1783617839.3436365,517102093000000,517102093000000,517102625000000,517102359000000,532.0,455.527,455.527,517102.625,517102.625,,516646.832,True,25,0,False,0,1007,248,455527,455528,455527,0,0,0,0,12.30114,-0.295733,-0.004229,-137.5642,1.542969,-3.076172,977.6465,-0.13375,-0.07875,0.0975,31,-27,-46,48.88889,True,220,3,37.24889167,-80.418169,9,1.08,,,,245532,888,73
249,True,,1783617840.877788,517103625000000,517103625000000,517104140000000,517103882500000,515.0,457.052,457.052,517104.14,517104.14,,516646.832,True,25,0,False,0,1007,249,457052,457053,457052,0,0,0,0,12.36918,-0.049792,-0.261151,-137.5262,2.519531,-2.099609,978.1348,-0.25875,-0.82875,0.285,30,-29,-46,48.33333,True,747,3,37.2488915,-80.4181685,9,1.08,,,,246396,890,73
250,True,,1783617842.4029238,517105156000000,517105156000000,517105687000000,517105421500000,531.0,458.597,458.597,517105.687,517105.687,,516646.8305,True,25,0,False,0,1007,250,458597,458599,458597,0,0,0,0,12.36918,-0.404283,0.265798,-137.8377,2.519531,-2.587891,979.5996,0.36625,0.85875,0.035,32,-27,-47,48.33333,True,290,3,37.2488915,-80.41816583,9,1.08,,,,247354,894,74
251,True,,1783617843.9437501,517106687000000,517106687000000,517107187000000,517106937000000,500.0,460.109,460.109,517107.187,517107.187,,516646.8305,True,25,0,False,0,1007,251,460109,460110,460109,0,0,0,0,12.36918,-0.25996,-0.041433,-137.6223,0.566406,-2.099609,980.0879,0.36625,1.98375,0.5975,31,-27,-46,48.33333,True,800,3,37.24889233,-80.4181645,9,1.08,,,,248154,896,74
252,True,,1783617845.4522545,517108203000000,517108203000000,517108843000000,517108523000000,640.0,461.635,461.635,517108.843,517108.843,,516646.8305,True,25,0,False,0,1007,252,461635,461636,461635,0,0,0,0,12.36918,0.083481,-0.407722,-137.2733,1.542969,-0.634766,981.0645,0.11625,-2.57875,-0.215,30,-29,-46,48.88889,True,325,3,37.24889333,-80.41816333,10,1.03,,,,249149,900,75
253,True,,1783617847.1012518,517109843000000,517109843000000,517110515000000,517110179000000,672.0,463.295,463.295,517110.515,517110.515,,516646.832,True,25,0,False,0,1007,253,463295,463296,463295,0,0,0,0,12.36918,0.079967,-0.36896,-137.1492,1.054688,-3.076172,980.5762,-0.07125,-0.45375,-0.09,31,-30,-46,48.88889,True,102,3,37.2488935,-80.41816183,10,1.03,,,,250086,903,75
254,True,,1783617848.7725413,517111515000000,517111515000000,517112171000000,517111843000000,656.0,464.958,464.958,517112.171,517112.171,,516646.832,True,25,0,False,0,1007,254,464958,464959,464958,0,0,0,0,12.36918,-0.275153,0.220274,-137.6125,3.496094,-3.564453,981.5527,-0.07125,-2.14125,0.2225,31,-27,-45,48.33333,True,652,3,37.2488935,-80.41816133,10,1.03,,,,251053,906,76
255,True,,1783617850.4225757,517113171000000,517113171000000,517113687000000,517113429000000,516.0,466.599,466.599,517113.687,517113.687,,516646.832,True,25,0,False,0,1007,255,466599,466601,466599,0,0,0,0,12.36918,0.191796,-0.355254,-137.1877,2.03125,0.341797,978.623,-0.44625,-0.01625,-0.09,30,-29,-46,48.88889,True,291,3,37.24889483,-80.41816117,10,1.03,,,,252015,910,77
256,True,,1783617851.9423907,517114687000000,517114687000000,517115218000000,517114952500000,531.0,468.129,468.129,517115.218,517115.218,,516646.832,True,25,0,False,0,1007,256,468129,468130,468129,0,0,0,0,12.37788,0.009577,-0.318805,-137.0928,3.007813,-5.517578,979.1113,-0.00875,-0.51625,0.41,30,-30,-46,48.33333,True,821,3,37.248895,-80.41816067,10,1.03,,,,252824,912,77
257,True,,1783617853.4722705,517116218000000,517116218000000,517116859000000,517116538500000,641.0,469.643,469.643,517116.859,517116.859,,516646.832,True,25,0,False,0,1007,257,469643,469644,469643,0,0,0,0,12.37788,-0.039589,-0.221696,-137.5639,2.519531,-3.076172,978.1348,-0.32125,-0.39125,0.035,31,-29,-47,48.33333,True,340,3,37.2488955,-80.41815933,10,1.03,,,,253820,916,78
258,True,,1783617855.1081486,517117859000000,517117859000000,517118484000000,517118171500000,625.0,471.282,471.282,517118.484,517118.484,,516646.832,True,25,0,False,0,1007,258,471282,471284,471282,0,0,0,0,12.37788,-0.031845,0.472943,-137.0591,-0.898438,-3.076172,982.5293,0.11625,1.17125,0.035,31,-29,-46,48.88889,True,94,3,37.24889633,-80.41815967,10,1.03,,,,254737,919,78
259,True,,1783617856.7475047,517119500000000,517119500000000,517120000000000,517119750000000,500.0,472.918,472.918,517120.0,517120.0,,516646.832,True,25,0,False,0,1007,259,472918,472919,472918,0,0,0,0,12.37788,-0.341231,0.027212,-136.948,1.054688,-2.587891,980.0879,-0.44625,-1.57875,-0.215,31,-30,-48,48.33333,True,613,3,37.24889667,-80.418159,10,1.03,,,,255714,922,79
260,True,,1783617858.2609906,517121000000000,517121000000000,517121515000000,517121257500000,515.0,474.433,474.433,517121.515,517121.515,,516646.8305,True,25,0,False,0,1007,260,474433,474435,474433,0,0,0,0,12.37788,-0.119275,0.2123,-137.3979,1.542969,-1.611328,978.1348,0.11625,0.29625,-0.0275,30,-28,-45,48.88889,True,124,3,37.248897,-80.41815717,10,1.03,,,,256643,926,79
261,True,,1783617859.7764342,517122515000000,517122515000000,517123156000000,517122835500000,641.0,475.959,475.959,517123.156,517123.156,,516646.8305,True,25,0,False,0,1007,261,475959,475960,475959,0,0,0,0,12.37788,-0.046708,0.140425,-137.0962,1.054688,-4.052734,979.1113,0.17875,15.23375,-0.215,31,-29,-47,48.33333,True,653,3,37.24889733,-80.41815667,10,1.03,,,,257607,928,79
262,True,,1783617861.425794,517124171000000,517124171000000,517124812000000,517124491500000,641.0,477.597,477.597,517124.812,517124.812,,516646.832,True,25,0,False,0,1007,262,477597,477599,477597,0,0,0,0,12.37701,-0.009806,0.061262,-136.5183,3.496094,-1.123047,979.1113,-0.57125,-0.45375,-0.34,30,-29,-46,48.33333,True,292,3,37.24889833,-80.41815583,10,1.03,,,,258566,932,80
263,True,,1783617863.0651362,517125812000000,517125812000000,517126328000000,517126070000000,516.0,479.24,479.24,517126.328,517126.328,,516646.8305,True,25,0,False,0,1007,263,479240,479242,479240,0,0,0,0,12.37701,0.135626,0.086807,-137.4416,0.078125,-3.564453,983.0176,0.24125,-0.64125,0.41,30,-28,-46,48.88889,True,47,3,37.24889967,-80.41815583,10,1.03,,,,259485,935,80
264,True,,1783617864.5846643,517127328000000,517127328000000,517127968000000,517127648000000,640.0,480.766,480.766,517127.968,517127.968,,516646.8305,True,25,0,False,0,1007,264,480766,480767,480766,0,0,0,0,12.37701,-0.18294,-0.106874,-137.3304,3.007813,-3.076172,981.5527,0.05375,0.92125,0.0975,32,-29,-48,48.33333,True,458,3,37.24889983,-80.41815467,10,1.03,,,,260493,938,81
265,True,,1783617866.2311745,517128984000000,517128984000000,517129625000000,517129304500000,641.0,482.41,482.41,517129.625,517129.625,,516646.832,True,25,0,False,0,1007,265,482410,482412,482410,0,0,0,0,12.37701,-0.261307,0.004101,-137.5098,1.542969,-2.587891,980.0879,-0.57125,-0.32875,0.035,31,-28,-46,48.33333,True,101,3,37.24889967,-80.41815317,10,1.03,,,,261412,942,81
266,True,,1783617867.8752668,517130625000000,517130625000000,517131265000000,517130945000000,640.0,484.047,484.047,517131.265,517131.265,,516646.832,True,25,0,False,0,1007,266,484047,484048,484047,0,0,0,0,12.37701,0.017035,-0.139517,-137.5346,-1.386719,-2.587891,981.0645,-0.07125,0.10875,0.0975,30,-27,-47,48.33333,True,738,3,37.24889933,-80.41815233,10,1.03,,,,262397,944,81
267,True,,1783617869.5139256,517132265000000,517132265000000,517132765000000,517132515000000,500.0,485.682,485.682,517132.765,517132.765,,516646.832,True,25,0,False,0,1007,267,485682,485684,485682,0,0,0,0,12.37701,-0.357343,0.267767,-137.5156,1.542969,-3.564453,981.0645,-0.07125,1.73375,0.2225,31,-27,-46,48.33333,True,376,3,37.248898,-80.41814933,10,1.03,,,,263310,948,81
268,True,,1783617871.0258963,517133765000000,517133765000000,517134328000000,517134046500000,563.0,487.24,487.24,517134.328,517134.328,,516646.832,True,25,0,False,0,1007,268,487240,487242,487240,0,0,0,0,12.37277,-0.263044,0.072148,-137.4598,-0.410156,-0.634766,983.0176,-0.07125,-0.70375,0.0975,31,-27,-46,48.88889,True,52,3,37.24889667,-80.418147,10,1.14,,,,264147,951,81
