sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
435,True,,1783526663.4870436,425926234000000,425926625000000,391.0,1007,793674,0,0,12.36905,0.112047,-0.164795,-129.7955,-0.283203,-1.396484,981.7773,0.16,1.145,-0.07,30,-38,-44,50,True,298,37.24890133,-80.4181105,8,1.47,668.1,0.08231111,333.15,532909,1486,1
436,True,,1783526664.877204,425927625000000,425928015000000,390.0,1007,795064,0,0,12.36905,-0.068238,-0.80633,-130.5873,0.693359,-5.791016,978.8477,0.535,-15.23,-0.2575,32,-38,-43,50,True,702,37.24890233,-80.4181125,8,1.47,667.7,0.051444444,333.15,533820,1488,1
437,True,,1783526666.2668934,425929015000000,425929390000000,375.0,1007,796448,0,0,12.36905,-0.158346,0.199631,-130.7041,3.623047,-4.814453,980.8008,0.285,0.77,-0.1325,31,-37,-45,50,True,88,37.24889333,-80.41811133,8,1.47,666.6,0.267511109,333.15,534776,1492,1
438,True,,1783526667.6501598,425930390000000,425930796000000,406.0,1007,797844,0,0,12.36905,-0.172684,-0.021207,-130.9522,1.669922,-4.326172,982.7539,0.3475,-0.5425,-0.57,31,-36,-44,50,True,479,37.24889417,-80.41811233,8,1.47,666.3,0.087455555,333.15,535849,1494,1
439,True,,1783526669.047083,425931796000000,425932171000000,375.0,1007,799231,0,0,12.36905,-0.263383,-0.052021,-130.7662,1.669922,-3.349609,980.3125,0.0975,-0.5425,-0.3825,32,-36,-44,49.44444,True,871,37.248895,-80.41811317,8,1.47,666,0.041155555,333.15,536619,1496,1
440,True,,1783526670.4341438,425933187000000,425933562000000,375.0,1007,800626,0,0,12.36905,-0.24755,-0.015506,-130.1788,3.134766,-5.791016,982.7539,-0.59,0.02,-0.2575,32,-36,-44,50,True,262,37.248894,-80.41811383,8,1.47,665.4,0.205777776,333.15,537663,1500,1
441,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F7073620>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526671.8281472,425934578000000,425934593000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70D9FA0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526672.8420606,425935593000000,425935593000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DA180>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526673.856718,425936609000000,425936609000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB1D0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526674.863301,425937609000000,425937609000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DBA70>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526675.8678415,425938609000000,425938625000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70AE2A0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526676.8870318,425939640000000,425939640000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F6962450>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526677.8923223,425940640000000,425940640000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB9B0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526678.8971221,425941640000000,425941640000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DB470>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526679.901598,425942640000000,425942671000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70DAC90>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526680.9338088,425943687000000,425943687000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70D9BB0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526681.9476943,425944687000000,425944687000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,False,"HTTPConnectionPool(host='192.168.4.1', port=80): Max retries exceeded with url: /js?cmd=%7B%22T%22%3A147%7D (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D1F70AE1E0>: Failed to establish a new connection: [WinError 10065] A socket operation was attempted to an unreachable host'))",1783526682.9513683,425945703000000,425945703000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
