heldout_sequence,scope,service,method,target_acceptance,selected_threshold,training_acceptance,accepted_count,condition_count,false_qualified_count,actual_qualified_count
street02,within_service,local_1s,motion_logistic,0.4,0.8296524117032288,0.4,9,20,0,10
street02,within_service,local_1s,motion_logistic,0.45,0.7409405281816577,0.45,12,20,2,10
street02,within_service,local_1s,motion_logistic,0.5,0.6959975805646829,0.5,14,20,4,10
street02,within_service,local_1s,service_empirical,0.1,inf,0.0,0,20,0,10
street02,within_service,local_1s,service_empirical,0.15,inf,0.0,0,20,0,10
street02,within_service,local_1s,service_empirical,0.2,inf,0.0,0,20,0,10
street02,within_service,local_1s,service_empirical,0.25,1.0,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,service_empirical,0.3,1.0,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,service_empirical,0.35,1.0,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,service_empirical,0.4,1.0,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,service_empirical,0.45,1.0,0.45555555555555555,9,20,0,10
street02,within_service,local_1s,service_empirical,0.5,0.875,0.5,10,20,0,10
street02,within_service,local_1s,service_identity_only,0.1,0.59375,0.1111111111111111,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.15,0.59375,0.1111111111111111,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.2,0.59375,0.1111111111111111,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.25,0.5875,0.3333333333333333,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.3,0.5875,0.3333333333333333,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.35,0.5875,0.3333333333333333,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.4,0.5875,0.3333333333333333,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.45,0.5875,0.3333333333333333,0,20,0,10
street02,within_service,local_1s,service_identity_only,0.5,0.58125,0.6666666666666666,0,20,0,10
street02,within_service,local_5s,aoi_only,0.1,1.0,0.05,1,20,0,10
street02,within_service,local_5s,aoi_only,0.15,1.0,0.05,1,20,0,10
street02,within_service,local_5s,aoi_only,0.2,0.9,0.25,5,20,0,10
street02,within_service,local_5s,aoi_only,0.25,0.9,0.25,5,20,0,10
street02,within_service,local_5s,aoi_only,0.3,0.9,0.25,5,20,0,10
street02,within_service,local_5s,aoi_only,0.35,0.9,0.25,5,20,0,10
street02,within_service,local_5s,aoi_only,0.4,0.8,0.45,9,20,0,10
street02,within_service,local_5s,aoi_only,0.45,0.8,0.45,9,20,0,10
street02,within_service,local_5s,aoi_only,0.5,0.7,0.5,10,20,1,10
street02,within_service,local_5s,common,0.1,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_5s,common,0.15,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_5s,common,0.2,0.84375,0.16666666666666666,0,20,0,10
street02,within_service,local_5s,common,0.25,0.8125,0.26666666666666666,5,20,0,10
street02,within_service,local_5s,common,0.3,0.78125,0.2833333333333333,5,20,0,10
street02,within_service,local_5s,common,0.35,0.75,0.35,8,20,0,10
street02,within_service,local_5s,common,0.4,0.71875,0.4166666666666667,8,20,0,10
street02,within_service,local_5s,common,0.45,0.65625,0.45555555555555555,9,20,0,10
street02,within_service,local_5s,common,0.5,0.59375,0.5,10,20,0,10
street02,within_service,local_5s,motion_logistic,0.1,0.9979319865260549,0.1,0,20,0,10
street02,within_service,local_5s,motion_logistic,0.15,0.9872726021668382,0.15,3,20,0,10
street02,within_service,local_5s,motion_logistic,0.2,0.9656819210312446,0.2,4,20,0,10
street02,within_service,local_5s,motion_logistic,0.25,0.93778460392621,0.25,5,20,0,10
street02,within_service,local_5s,motion_logistic,0.3,0.8926545654726462,0.3,6,20,0,10
street02,within_service,local_5s,motion_logistic,0.35,0.8215359898937707,0.35,8,20,0,10
street02,within_service,local_5s,motion_logistic,0.4,0.7011246742465741,0.4,9,20,0,10
street02,within_service,local_5s,motion_logistic,0.45,0.5933238794216569,0.45,12,20,2,10
street02,within_service,local_5s,motion_logistic,0.5,0.5320722500841816,0.5,14,20,4,10
street02,within_service,local_5s,service_empirical,0.1,inf,0.0,0,20,0,10
street02,within_service,local_5s,service_empirical,0.15,1.0,0.25,5,20,0,10
street02,within_service,local_5s,service_empirical,0.2,1.0,0.25,5,20,0,10
street02,within_service,local_5s,service_empirical,0.25,1.0,0.25,5,20,0,10
street02,within_service,local_5s,service_empirical,0.3,0.875,0.2833333333333333,5,20,0,10
street02,within_service,local_5s,service_empirical,0.35,0.75,0.4,8,20,0,10
street02,within_service,local_5s,service_empirical,0.4,0.75,0.4,8,20,0,10
street02,within_service,local_5s,service_empirical,0.45,0.625,0.4444444444444444,8,20,0,10
street02,within_service,local_5s,service_empirical,0.5,0.5,0.5277777777777778,10,20,0,10
street02,within_service,local_5s,service_identity_only,0.1,inf,0.0,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.15,0.50625,0.2222222222222222,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.2,0.50625,0.2222222222222222,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.25,0.50625,0.2222222222222222,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.3,0.50625,0.2222222222222222,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.35,0.4875,0.4444444444444444,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.4,0.4875,0.4444444444444444,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.45,0.4875,0.4444444444444444,0,20,0,10
street02,within_service,local_5s,service_identity_only,0.5,0.4875,0.4444444444444444,0,20,0,10
