outer_sequence,sequence,replicate,source,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_episodes,failure_duration_s,max_failure_episode_s,mean_position_discrepancy_m,p95_position_discrepancy_m,mean_heading_discrepancy_deg,p95_heading_discrepancy_deg,mean_aoi_s,max_aoi_s,eligible_samples,observable_samples,qualified,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9909393634322001,1.0,0.9909393634322001,117,11.7,0.1,0.03817197520811722,0.09193062884650707,0.2778849342838217,1.0843604669169302,0.049996127933090675,0.1,12913,12913,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9464105939750639,1.0,0.9464105939750639,497,69.20000000000002,1.3,0.061055992908420016,0.2024558069785897,0.5645633560510301,2.4114806253747445,0.15000387206690932,0.2,12913,12913,1,0.996,0.9919678714859438,1.0,0.9919678714859438
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9464105939750639,1.0,0.9464105939750639,497,69.20000000000002,1.3,0.061055992908420016,0.2024558069785897,0.5645633560510301,2.4114806253747445,0.15000387206690932,0.2,12913,12913,1,0.996,0.9919678714859438,1.0,0.9919678714859438
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9464105939750639,1.0,0.9464105939750639,497,69.20000000000002,1.3,0.061055992908420016,0.2024558069785897,0.5645633560510301,2.4114806253747445,0.15000387206690932,0.2,12913,12913,1,0.996,0.9919678714859438,1.0,0.9919678714859438
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8788043057384032,1.0,0.8788043057384032,565,156.50000000000006,4.3,0.09483339664713261,0.3266350483342865,0.9311871888862767,3.9469612472385336,0.24999612793309067,0.3,12913,12913,1,0.992,0.9637096774193549,1.0,0.9637096774193549
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.90435994733989,1.0,0.90435994733989,579,123.50000000000003,0.4,0.08250170942662301,0.2967849814617007,0.7730033848508324,3.613766685221255,0.19997676759854413,0.4,12913,12913,1,1.0,0.968,1.0,0.968
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8472856810965693,1.0,0.8472856810965693,728,197.20000000000005,1.2000000000000002,0.1114401567947256,0.3982035499501966,1.0949432657092488,4.808744519161691,0.2999922558661814,0.5,12913,12913,1,0.996,0.9558232931726908,1.0,0.9558232931726908
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8472856810965693,1.0,0.8472856810965693,728,197.20000000000005,1.2000000000000002,0.1114401567947256,0.3982035499501966,1.0949432657092488,4.808744519161691,0.2999922558661814,0.5,12913,12913,1,0.996,0.9558232931726908,1.0,0.9558232931726908
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8472856810965693,1.0,0.8472856810965693,728,197.20000000000005,1.2000000000000002,0.1114401567947256,0.3982035499501966,1.0949432657092488,4.808744519161691,0.2999922558661814,0.5,12913,12913,1,0.996,0.9558232931726908,1.0,0.9558232931726908
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.7816154263145667,1.0,0.7816154263145667,755,282.0,4.800000000000001,0.1442389504098643,0.5069506685126264,1.4420702909545973,5.870056577581757,0.4000077441338186,0.6,12913,12913,0,0.992,0.9435483870967742,1.0,0.9435483870967742
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.7401843103848834,1.0,0.7401843103848834,772,335.5,0.9,0.15729010290397644,0.5670450749674077,1.5593899396609145,6.503455243114555,0.44991868659490436,0.9,12913,12913,0,1.0,0.948,1.0,0.948
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.6806319213196004,1.0,0.6806319213196004,831,412.4,1.8,0.1854806652803207,0.6445053444804223,1.8665610492774019,7.439255497551932,0.5499728955316348,1.0,12913,12913,0,0.996,0.9437751004016064,1.0,0.9437751004016064
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.6806319213196004,1.0,0.6806319213196004,831,412.4,1.8,0.1854806652803207,0.6445053444804223,1.8665610492774019,7.439255497551932,0.5499728955316348,1.0,12913,12913,0,0.996,0.9437751004016064,1.0,0.9437751004016064
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.6806319213196004,1.0,0.6806319213196004,831,412.4,1.8,0.1854806652803207,0.6445053444804223,1.8665610492774019,7.439255497551932,0.5499728955316348,1.0,12913,12913,0,0.996,0.9437751004016064,1.0,0.9437751004016064
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.6175946720359328,0.8999457910632696,0.5824363044993417,1244,539.2,6.9,0.2149395842181815,0.7203263802337208,2.1801962903756085,8.212957409018772,0.6500271044683652,1.1,12913,12913,0,0.992,0.9354838709677419,0.9032258064516129,0.8467741935483871
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.05895942456917804,0.11732176127761226,0.19876890180948364,0.5493756131346992,0.0,0.0,12863,12863,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9917593096478271,1.0,0.9917593096478271,58,10.6,0.6000000000000001,0.08385404351110967,0.2560825496091848,0.4004679013526849,1.4995657278973917,0.10000000000000002,0.1,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9917593096478271,1.0,0.9917593096478271,58,10.6,0.6000000000000001,0.08385404351110967,0.2560825496091848,0.4004679013526849,1.4995657278973917,0.10000000000000002,0.1,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9917593096478271,1.0,0.9917593096478271,58,10.6,0.6000000000000001,0.08385404351110967,0.2560825496091848,0.4004679013526849,1.4995657278973917,0.10000000000000002,0.1,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.94495840783643,1.0,0.94495840783643,255,70.80000000000001,1.4000000000000001,0.14214308225305844,0.5244333187066202,0.7622570546196954,3.119524513940073,0.20000000000000004,0.2,12863,12863,1,0.99,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9955686853766618,1.0,0.9955686853766618,57,5.699999999999999,0.1,0.07133287603169317,0.17872829499728815,0.3000190309535764,1.096555439093987,0.04999611288190936,0.1,12863,12863,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9680478892948767,1.0,0.9680478892948767,319,41.099999999999994,1.3,0.11311224961819877,0.39194528401199547,0.5826377412949312,2.412202213249321,0.15000388711809065,0.2,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9680478892948767,1.0,0.9680478892948767,319,41.099999999999994,1.3,0.11311224961819877,0.39194528401199547,0.5826377412949312,2.412202213249321,0.15000388711809065,0.2,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9680478892948767,1.0,0.9680478892948767,319,41.099999999999994,1.3,0.11311224961819877,0.39194528401199547,0.5826377412949312,2.412202213249321,0.15000388711809065,0.2,12863,12863,1,0.995,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9233460312524294,1.0,0.9233460312524294,394,98.60000000000002,1.0,0.1734281594416797,0.6400204692312639,0.9415528321355062,3.86739503431404,0.24999611288190934,0.3,12863,12863,1,0.99,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9393609577858976,1.0,0.9393609577858976,377,78.0,0.4,0.15145012941717031,0.568620387411594,0.7853836907154198,3.5927692855971336,0.19997667729145613,0.4,12863,12863,1,1.0,0.995,1.0,0.995
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9046101220555081,1.0,0.9046101220555081,449,122.70000000000002,0.9,0.20437244498997517,0.7713595330131118,1.099892723165751,4.741421480542035,0.2999922257638187,0.5,12863,12863,1,0.995,0.9899497487437185,1.0,0.9899497487437185
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9046101220555081,1.0,0.9046101220555081,449,122.70000000000002,0.9,0.20437244498997517,0.7713595330131118,1.099892723165751,4.741421480542035,0.2999922257638187,0.5,12863,12863,1,0.995,0.9899497487437185,1.0,0.9899497487437185
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9046101220555081,1.0,0.9046101220555081,449,122.70000000000002,0.9,0.20437244498997517,0.7713595330131118,1.099892723165751,4.741421480542035,0.2999922257638187,0.5,12863,12863,1,0.995,0.9899497487437185,1.0,0.9899497487437185
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.864261836274586,1.0,0.864261836274586,465,174.6,1.5,0.2638327214024194,0.970450712762296,1.4389452820369693,5.864302268067348,0.40000777423618133,0.6,12863,12863,1,0.99,0.9797979797979798,1.0,0.9797979797979798
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8440488222032185,1.0,0.8440488222032185,475,200.60000000000002,0.9,0.28628772133847297,1.070674073799881,1.5344711267112683,6.566915063282831,0.4499183705200964,0.9,12863,12863,1,1.0,0.965,1.0,0.965
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8052553836585555,1.0,0.8052553836585555,538,250.50000000000003,1.6,0.33744640161108613,1.2138965582714465,1.8321164060005728,7.443067642592025,0.5499727901733655,1.0,12863,12863,1,0.995,0.9597989949748744,1.0,0.9597989949748744
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8052553836585555,1.0,0.8052553836585555,538,250.50000000000003,1.6,0.33744640161108613,1.2138965582714465,1.8321164060005728,7.443067642592025,0.5499727901733655,1.0,12863,12863,1,0.995,0.9597989949748744,1.0,0.9597989949748744
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.8052553836585555,1.0,0.8052553836585555,538,250.50000000000003,1.6,0.33744640161108613,1.2138965582714465,1.8321164060005728,7.443067642592025,0.5499727901733655,1.0,12863,12863,1,0.995,0.9597989949748744,1.0,0.9597989949748744
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.7619528881287414,1.0,0.7619528881287414,566,306.20000000000005,2.2,0.3907334958226009,1.3658079860001768,2.1378807215577176,8.160928392321283,0.6500272098266346,1.1,12863,12863,0,0.99,0.9545454545454546,1.0,0.9545454545454546
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,10.0,0.1,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.22256225638800706,0.37268649371311807,0.15856505099840104,0.4035879781262667,0.0,0.0,12963,12963,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,10.0,0.1,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.2528466020365337,0.39846042568547124,0.2870488093582546,1.1688205367718492,0.09999999999999999,0.1,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,10.0,0.1,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.2528466020365337,0.39846042568547124,0.2870488093582546,1.1688205367718492,0.09999999999999999,0.1,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,10.0,0.1,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.2528466020365337,0.39846042568547124,0.2870488093582546,1.1688205367718492,0.09999999999999999,0.1,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,10.0,0.1,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9952171565224099,1.0,0.9952171565224099,29,6.2,0.5,0.3283099604302985,0.5311466844717279,0.49711648100803973,2.4231565807749234,0.19999999999999998,0.2,12963,12963,1,0.9933333333333333,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,5.0,0.2,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.23771840028974892,0.3857761368938866,0.22293553309296932,0.7554193813267682,0.049996142868163236,0.1,12963,12963,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,5.0,0.2,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.997608578261205,1.0,0.997608578261205,31,3.100000000000001,0.1,0.2906648247913121,0.5018754437825449,0.3925047263983985,1.8128236551881156,0.15000385713183675,0.2,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,5.0,0.2,50,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.997608578261205,1.0,0.997608578261205,31,3.100000000000001,0.1,0.2906648247913121,0.5018754437825449,0.3925047263983985,1.8128236551881156,0.15000385713183675,0.2,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,5.0,0.2,100,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.997608578261205,1.0,0.997608578261205,31,3.100000000000001,0.1,0.2906648247913121,0.5018754437825449,0.3925047263983985,1.8128236551881156,0.15000385713183675,0.2,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,5.0,0.2,200,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9868086091182596,1.0,0.9868086091182596,116,17.10000000000001,0.5,0.3796870503696138,0.6361399834947591,0.6028880230740925,2.9491807792505975,0.2499961428681632,0.3,12963,12963,1,0.9933333333333333,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,2.0,0.5,0,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9872714649386716,1.0,0.9872714649386716,100,16.500000000000007,0.30000000000000004,0.35658502448603785,0.7021253516151338,0.5144321756793572,2.647846430051291,0.19997685720897942,0.4,12963,12963,1,1.0,1.0,1.0,1.0
street01,playground00,replicate_03_base2042,results\doubly_nested_loso_slurm\outer_street01\qualification_train\target_playground00\v2\replicate_03_base2042\fold_07_playground00\v2_evaluated_trajectory.csv,global,global,0.0,1.0,5.0,1.0,2.0,0.5,25,0.0776934022342548,0.7473708508451589,0.0013395367574495747,0.0090874489012627,0.5801198440426855,0.0,1.0,0.9716115096814009,1.0,0.9716115096814009,203,36.80000000000001,0.4,0.4470168552143148,0.8372843365684887,0.7068935589217916,3.567758321154625,0.29999228573632647,0.5,12963,12963,1,0.9966666666666667,1.0,1.0,1.0
