sequence,model_replicate,transport_replicate,condition,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
building00,seed_42,1,stress,local_5s,1.0,0.2602281499270949,0.6594905223432541,0.2206021099579724,11659,11659,0.9208422677756033,2.5,0
building00,seed_42,1,stress,local_10s,1.0,0.31742613489533983,0.9106727538978379,0.31604789387544147,11609,11609,0.9215780859674199,2.5,0
building00,seed_42,1,stress,global,1.0,0.17226065419762576,0.6588948671961739,0.1299000768639508,11709,11709,0.921564608420509,2.5,0
building00,seed_1042,1,stress,local_1s,1.0,0.3443884092657492,0.21779639285409008,0.09351226600564151,11699,11699,0.9215403025896012,2.5,0
building00,seed_1042,1,stress,local_5s,1.0,0.25799811304571574,0.6594905223432541,0.21837207307659318,11659,11659,0.9208422677756033,2.5,0
building00,seed_1042,1,stress,local_10s,1.0,0.32130243776380396,0.9106727538978379,0.3199241967439056,11609,11609,0.9215780859674199,2.5,0
building00,seed_1042,1,stress,global,1.0,0.1696985225040567,0.6588948671961739,0.1274233495601674,11709,11709,0.921564608420509,2.5,0
building00,seed_2042,1,stress,local_1s,1.0,0.3428498162236089,0.21779639285409008,0.0925720147021113,11699,11699,0.9215403025896012,2.5,0
building00,seed_2042,1,stress,local_5s,1.0,0.25997083797924353,0.6594905223432541,0.22094519255510764,11659,11659,0.9208422677756033,2.5,0
building00,seed_2042,1,stress,local_10s,1.0,0.3110517701783099,0.9106727538978379,0.30924282883969334,11609,11609,0.9215780859674199,2.5,0
building00,seed_2042,1,stress,global,1.0,0.17140661029976942,0.6588948671961739,0.1288752241865232,11709,11709,0.921564608420509,2.5,0
building01,seed_42,1,stress,local_1s,1.0,0.32266985574407653,0.2175050452201211,0.09290679422976306,13379,13379,0.9224979445395869,2.5,0
building01,seed_42,1,stress,local_5s,1.0,0.23112677112227303,0.6587450333608217,0.19566684159232325,13339,13339,0.9218906964536433,2.5,0
building01,seed_42,1,stress,local_10s,1.0,0.2876062909173,0.9100007525020694,0.2858002859507864,13289,13289,0.9225374369775879,2.5,0
building01,seed_42,1,stress,global,1.0,0.14877884830831278,0.6582269026813056,0.11285383523788184,13389,13389,0.9225184853234094,2.5,0
building01,seed_1042,1,stress,local_1s,1.0,0.3220719037297257,0.2175050452201211,0.09230884221541222,13379,13379,0.9224979445395869,2.5,0
building01,seed_1042,1,stress,local_5s,1.0,0.23502511432641127,0.6587450333608217,0.1988904715495914,13339,13339,0.9218906964536433,2.5,0
building01,seed_1042,1,stress,local_10s,1.0,0.29392730830009783,0.9100007525020694,0.29212130333358416,13289,13289,0.9225374369775879,2.5,0
building01,seed_1042,1,stress,global,1.0,0.15236388079766972,0.6582269026813056,0.11561729778176115,13389,13389,0.9225184853234094,2.5,0
building01,seed_2042,1,stress,local_1s,1.0,0.3256596158158308,0.2175050452201211,0.0926825622243815,13379,13379,0.9224979445395869,2.5,0
building01,seed_2042,1,stress,local_5s,1.0,0.2470949846315316,0.6587450333608217,0.20983581977659493,13339,13339,0.9218906964536433,2.5,0
building01,seed_2042,1,stress,local_10s,1.0,0.2997968244412672,0.9100007525020694,0.29761456844006323,13289,13289,0.9225374369775879,2.5,0
building01,seed_2042,1,stress,global,1.0,0.16349241915004856,0.6582269026813056,0.12308611546792143,13389,13389,0.9225184853234094,2.5,0
building02,seed_42,1,stress,local_1s,1.0,0.3902412519017605,0.21701803955661814,0.10606389915235818,18404,18404,0.9247228863465209,2.5,0
building02,seed_42,1,stress,local_5s,1.0,0.32335003267262036,0.6570463951208887,0.26143541712045304,18364,18364,0.9242866478066146,2.5,0
building02,seed_42,1,stress,local_10s,1.0,0.39740089548978924,0.9082668996396199,0.38997488260347274,18314,18314,0.9247624768111717,2.5,0
building02,seed_42,1,stress,global,1.0,0.2574671445639188,0.6566742695774954,0.22634951667209732,18414,18414,0.9247366134637528,2.5,0
building02,seed_1042,1,stress,local_1s,1.0,0.39208867637470113,0.21701803955661814,0.10677026733318844,18404,18404,0.9247228863465209,2.5,0
building02,seed_1042,1,stress,local_5s,1.0,0.32503811805706817,0.6570463951208887,0.2625245044652581,18364,18364,0.9242866478066146,2.5,0
building02,seed_1042,1,stress,local_10s,1.0,0.39532598012449494,0.9082668996396199,0.3884459975974664,18314,18314,0.9247624768111717,2.5,0
building02,seed_1042,1,stress,global,1.0,0.24676876289779515,0.6566742695774954,0.21592266753557077,18414,18414,0.9247366134637528,2.5,0
building02,seed_2042,1,stress,local_1s,1.0,0.3925233644859813,0.21701803955661814,0.10628124320799825,18404,18404,0.9247228863465209,2.5,0
building02,seed_2042,1,stress,local_5s,1.0,0.32585493356567197,0.6570463951208887,0.26350468307558267,18364,18364,0.9242866478066146,2.5,0
building02,seed_2042,1,stress,local_10s,1.0,0.4072294419569728,0.9082668996396199,0.39958501692694115,18314,18314,0.9247624768111717,2.5,0
building02,seed_2042,1,stress,global,1.0,0.2661561855110242,0.6566742695774954,0.23503855761920278,18414,18414,0.9247366134637528,2.5,0
parking00,seed_42,1,stress,local_1s,1.0,0.3466979007117758,0.21686638435895125,0.09928822416433913,11099,11099,0.9243265158965128,2.5,0
parking00,seed_42,1,stress,local_5s,1.0,0.23456008680712542,0.6575639750429514,0.20273080748711456,11059,11059,0.9236006872172554,2.5,0
parking00,seed_42,1,stress,local_10s,1.0,0.3022981197202289,0.9088018893632482,0.2997547461168135,11009,11009,0.9243891361555018,2.5,0
parking00,seed_42,1,stress,global,1.0,0.05031956071653614,0.6569448195157079,0.024934737600144027,11109,11109,0.9243496264232007,2.5,0
parking00,seed_1042,1,stress,local_1s,1.0,0.3451662311919993,0.21686638435895125,0.09919812595729345,11099,11099,0.9243265158965128,2.5,0
parking00,seed_1042,1,stress,local_5s,1.0,0.23519305542996655,0.6575639750429514,0.20282123157609186,11059,11059,0.9236006872172554,2.5,0
parking00,seed_1042,1,stress,local_10s,1.0,0.3042056499227904,0.9088018893632482,0.301480606776274,11009,11009,0.9243891361555018,2.5,0
parking00,seed_1042,1,stress,global,1.0,0.06130164731298947,0.6569448195157079,0.03114591772436763,11109,11109,0.9243496264232007,2.5,0
parking00,seed_2042,1,stress,local_1s,1.0,0.347779079196324,0.21686638435895125,0.09946842057843049,11099,11099,0.9243265158965128,2.5,0
parking00,seed_2042,1,stress,local_5s,1.0,0.23564517587485306,0.6575639750429514,0.20336377610995568,11059,11059,0.9236006872172554,2.5,0
parking00,seed_2042,1,stress,local_10s,1.0,0.3039331456081388,0.9088018893632482,0.30066309383231904,11009,11009,0.9243891361555018,2.5,0
parking00,seed_2042,1,stress,global,1.0,0.077414708794671,0.6569448195157079,0.044558466108560624,11109,11109,0.9243496264232007,2.5,0
parking01,seed_42,1,stress,local_1s,1.0,0.3975119059189426,0.2176110409174847,0.10817377782097386,10289,10289,0.9236660511167373,2.5,0
parking01,seed_42,1,stress,local_5s,1.0,0.3092008976485511,0.6580154161381598,0.25924480437115816,10249,10249,0.9228802809972039,2.5,0
parking01,seed_42,1,stress,local_10s,1.0,0.3796450632414943,0.908716540837337,0.37542896362388467,10199,10199,0.9237278164467726,2.5,0
parking01,seed_42,1,stress,global,1.0,0.03670259248470725,0.6573453733372172,0.031944849014467425,10299,10299,0.9236916205398633,2.5,0
parking01,seed_1042,1,stress,local_1s,1.0,0.3968315676936534,0.2176110409174847,0.10817377782097386,10289,10289,0.9236660511167373,2.5,0
parking01,seed_1042,1,stress,local_5s,1.0,0.3061762123133964,0.6580154161381598,0.2573909649721924,10249,10249,0.9228802809972039,2.5,0
parking01,seed_1042,1,stress,local_10s,1.0,0.3826845769193058,0.908716540837337,0.3799392097264438,10199,10199,0.9237278164467726,2.5,0
parking01,seed_1042,1,stress,global,1.0,0.32527429847558015,0.6573453733372172,0.2847849305757841,10299,10299,0.9236916205398633,2.5,0
parking01,seed_2042,1,stress,local_1s,1.0,0.3981922441442317,0.2176110409174847,0.10865973369618039,10289,10289,0.9236660511167373,2.5,0
parking01,seed_2042,1,stress,local_5s,1.0,0.31388428139330665,0.6580154161381598,0.26285491267440725,10249,10249,0.9228802809972039,2.5,0
parking01,seed_2042,1,stress,local_10s,1.0,0.38464555348563584,0.908716540837337,0.3808216491812923,10199,10199,0.9237278164467726,2.5,0
parking01,seed_2042,1,stress,global,1.0,0.06505485969511603,0.6573453733372172,0.061365181085542286,10299,10299,0.9236916205398633,2.5,0
parking02,seed_42,1,stress,local_1s,1.0,0.3857574027245289,0.21845174973488865,0.10253691165674199,12259,12259,0.9221877804004114,2.5,0
parking02,seed_42,1,stress,local_5s,1.0,0.33488828873066534,0.6591374089532694,0.27539078484327684,12219,12219,0.9215238562835646,2.5,0
parking02,seed_42,1,stress,local_10s,1.0,0.392226148409894,0.9093598487961213,0.38811734735804093,12169,12169,0.9222286136847043,2.5,0
parking02,seed_42,1,stress,global,1.0,0.00301573070339881,0.6585703806341185,0.00016301247045398973,12269,12269,0.9222104490935353,2.5,0
parking02,seed_1042,1,stress,local_1s,1.0,0.3890203116077984,0.21845174973488865,0.10294477526715066,12259,12259,0.9221877804004114,2.5,0
parking02,seed_1042,1,stress,local_5s,1.0,0.33570668630820855,0.6591374089532694,0.276454701694083,12219,12219,0.9215238562835646,2.5,0
parking02,seed_1042,1,stress,local_10s,1.0,0.39296573259922757,0.9093598487961213,0.38893910756841155,12169,12169,0.9222286136847043,2.5,0
parking02,seed_1042,1,stress,global,1.0,0.0014671122340859076,0.6585703806341185,0.0,12269,12269,0.9222104490935353,2.5,0
parking02,seed_2042,1,stress,local_1s,1.0,0.3880414389428175,0.21845174973488865,0.10294477526715066,12259,12259,0.9221877804004114,2.5,0
parking02,seed_2042,1,stress,local_5s,1.0,0.3363614043702431,0.6591374089532694,0.276454701694083,12219,12219,0.9215238562835646,2.5,0
parking02,seed_2042,1,stress,local_10s,1.0,0.39329443668337577,0.9093598487961213,0.3891856356315227,12169,12169,0.9222286136847043,2.5,0
parking02,seed_2042,1,stress,global,1.0,0.0026081995272638357,0.6585703806341185,8.150623522699487e-05,12269,12269,0.9222104490935353,2.5,0
playground00,seed_42,1,stress,local_1s,1.0,0.39874932448081524,0.2170153632363159,0.10792866517409094,12953,12953,0.9239403999248215,2.5,0
playground00,seed_42,1,stress,local_5s,1.0,0.3803144118330365,0.6577867265546349,0.31859366529853633,12913,12913,0.9233175869453663,2.5,0
playground00,seed_42,1,stress,local_10s,1.0,0.5058695483168779,0.9090414366788463,0.5012050066081007,12863,12863,0.923991292872941,2.5,0
playground00,seed_42,1,stress,global,1.0,0.3729846486152897,0.6572552649849572,0.3605646841009026,12963,12963,0.9239605029874556,2.5,0
playground00,seed_1042,1,stress,local_1s,1.0,0.3984405157106462,0.2170153632363159,0.10769705859646414,12953,12953,0.9239403999248215,2.5,0
playground00,seed_1042,1,stress,local_5s,1.0,0.3799272051421049,0.6577867265546349,0.31867110663672266,12913,12913,0.9233175869453663,2.5,0
playground00,seed_1042,1,stress,local_10s,1.0,0.5062582601259427,0.9090414366788463,0.5012827489699138,12863,12863,0.923991292872941,2.5,0
playground00,seed_1042,1,stress,global,1.0,0.3720589369744658,0.6572552649849572,0.3596389724600787,12963,12963,0.9239605029874556,2.5,0
playground00,seed_2042,1,stress,local_1s,1.0,0.3979001003628503,0.2170153632363159,0.10769705859646414,12953,12953,0.9239403999248215,2.5,0
playground00,seed_2042,1,stress,local_5s,1.0,0.3797723224657322,0.6577867265546349,0.3181290172694184,12913,12913,0.9233175869453663,2.5,0
playground00,seed_2042,1,stress,local_10s,1.0,0.5060250330405037,0.9090414366788463,0.5011272642462878,12863,12863,0.923991292872941,2.5,0
playground00,seed_2042,1,stress,global,1.0,0.3757617835377613,0.6572552649849572,0.3632646763866389,12963,12963,0.9239605029874556,2.5,0
street00,seed_42,1,stress,local_1s,1.0,0.4188263330354483,0.30563002680965146,0.16197497765862376,13428,13428,0.9221626452131252,2.5,0
street00,seed_42,1,stress,local_5s,1.0,0.3999103674932776,0.6589483119211234,0.3287272184045414,13388,13388,0.921556617860926,2.5,0
street00,seed_42,1,stress,local_10s,1.0,0.4794571899835058,0.9103313840155945,0.47488379067326436,13338,13338,0.9221997300886466,2.5,0
street00,seed_42,1,stress,global,1.0,0.40043161184700105,0.6584313141836583,0.38696234558714093,13438,13438,0.9221833606133194,2.5,0
street00,seed_1042,1,stress,local_1s,1.0,0.4191986893059279,0.30563002680965146,0.1624962764372952,13428,13428,0.9221626452131252,2.5,0
street00,seed_1042,1,stress,local_5s,1.0,0.4000597550044816,0.6589483119211234,0.32910068718255153,13388,13388,0.921556617860926,2.5,0
street00,seed_1042,1,stress,local_10s,1.0,0.47998200629779575,0.9103313840155945,0.4754086069875544,13338,13338,0.9221997300886466,2.5,0
street00,seed_1042,1,stress,global,1.0,0.3955945825271618,0.6584313141836583,0.3823485637743712,13438,13438,0.9221833606133194,2.5,0
street00,seed_2042,1,stress,local_1s,1.0,0.41815609174858503,0.30563002680965146,0.16175156389633602,13428,13428,0.9221626452131252,2.5,0
street00,seed_2042,1,stress,local_5s,1.0,0.39893934867045117,0.6589483119211234,0.3280549746041231,13388,13388,0.921556617860926,2.5,0
street00,seed_2042,1,stress,local_10s,1.0,0.4792322687059529,0.9103313840155945,0.4746588693957115,13338,13338,0.9221997300886466,2.5,0
street00,seed_2042,1,stress,global,1.0,0.3964875725554398,0.6584313141836583,0.38309272213126955,13438,13438,0.9221833606133194,2.5,0
street01,seed_42,1,stress,local_1s,1.0,0.3546373120841206,0.30592294422081656,0.14885402119444674,12173,12173,0.9231742380649445,2.5,0
street01,seed_42,1,stress,local_5s,1.0,0.3054479518668095,0.658369735432292,0.2580565400148356,12133,12133,0.9225088601306095,2.5,0
street01,seed_42,1,stress,local_10s,1.0,0.4368120499875859,0.908714723164777,0.43283952660763053,12083,12083,0.9232227095890781,2.5,0
street01,seed_42,1,stress,global,1.0,0.29467290486743825,0.6578018550439136,0.28868094886317,12183,12183,0.9231962570766264,2.5,0
street01,seed_1042,1,stress,local_1s,1.0,0.35398011993756673,0.30592294422081656,0.14811468002957365,12173,12173,0.9231742380649445,2.5,0
street01,seed_1042,1,stress,local_5s,1.0,0.3083326465012775,0.658369735432292,0.2606939751092063,12133,12133,0.9225088601306095,2.5,0
street01,seed_1042,1,stress,local_10s,1.0,0.4383017462550691,0.908714723164777,0.4343292228751138,12083,12083,0.9232227095890781,2.5,0
street01,seed_1042,1,stress,global,1.0,0.29368792579824343,0.6578018550439136,0.2875318066157761,12183,12183,0.9231962570766264,2.5,0
street01,seed_2042,1,stress,local_1s,1.0,0.3543908650291629,0.30592294422081656,0.1485254251211698,12173,12173,0.9231742380649445,2.5,0
street01,seed_2042,1,stress,local_5s,1.0,0.3089920052748702,0.658369735432292,0.26135333388279897,12133,12133,0.9225088601306095,2.5,0
street01,seed_2042,1,stress,local_10s,1.0,0.4396259207150542,0.908714723164777,0.4356533973350989,12083,12083,0.9232227095890781,2.5,0
street01,seed_2042,1,stress,global,1.0,0.29557580234753345,0.6578018550439136,0.2895017647541656,12183,12183,0.9231962570766264,2.5,0
street02,seed_42,1,stress,local_1s,1.0,0.34598561791089033,0.3058047297798206,0.13774186374082587,13489,13489,0.9220550077782996,2.5,0
street02,seed_42,1,stress,local_5s,1.0,0.29875827199048255,0.6590824596624284,0.2501301211986021,13449,13449,0.9214514090208726,2.5,0
street02,seed_42,1,stress,local_10s,1.0,0.4078662586760206,0.910217180386596,0.40532875587730427,13399,13399,0.9220912008300625,2.5,0
street02,seed_42,1,stress,global,1.0,0.2704644788502852,0.6585673012815764,0.2626120453366916,13499,13499,0.9220757093059802,2.5,0
street02,seed_1042,1,stress,local_1s,1.0,0.3470976351100897,0.3058047297798206,0.13855734302023873,13489,13489,0.9220550077782996,2.5,0
street02,seed_1042,1,stress,local_5s,1.0,0.30835006320172503,0.6590824596624284,0.25771432820284035,13449,13449,0.9214514090208726,2.5,0
street02,seed_1042,1,stress,local_10s,1.0,0.41055302634524965,0.910217180386596,0.40771699380550785,13399,13399,0.9220912008300625,2.5,0
street02,seed_1042,1,stress,global,1.0,0.27202014964071414,0.6585673012815764,0.26416771612712053,13499,13499,0.9220757093059802,2.5,0
street02,seed_2042,1,stress,local_1s,1.0,0.34598561791089033,0.3058047297798206,0.13826080510045222,13489,13489,0.9220550077782996,2.5,0
street02,seed_2042,1,stress,local_5s,1.0,0.3020298906981932,0.6590824596624284,0.2524351252881255,13449,13449,0.9214514090208726,2.5,0
street02,seed_2042,1,stress,local_10s,1.0,0.40973206955742963,0.910217180386596,0.40719456675871335,13399,13399,0.9220912008300625,2.5,0
street02,seed_2042,1,stress,global,1.0,0.28076153789169567,0.6585673012815764,0.2727609452552041,13499,13499,0.9220757093059802,2.5,0
building00,seed_42,2,stress,local_1s,1.0,0.3680656466364647,0.22198478502436106,0.10137618599880331,11699,11699,0.9076929652103379,3.1999999999989086,0
building00,seed_42,2,stress,local_5s,1.0,0.27429453640964063,0.6717557251908397,0.23063727592417874,11659,11659,0.907976670383031,3.1999999999989086,0
building00,seed_42,2,stress,local_10s,1.0,0.3180291153415454,0.9240244637781032,0.3176845550865708,11609,11609,0.9075372555772053,3.1999999999989086,0
building00,seed_42,2,stress,global,1.0,0.17524980784012298,0.6718763344435904,0.1322913997779486,11709,11709,0.9077290972752362,3.1999999999989086,0
building00,seed_1042,2,stress,local_1s,1.0,0.3677237370715446,0.22198478502436106,0.10137618599880331,11699,11699,0.9076929652103379,3.1999999999989086,0
building00,seed_1042,2,stress,local_5s,1.0,0.27609572004460076,0.6717557251908397,0.23166652371558452,11659,11659,0.907976670383031,3.1999999999989086,0
building00,seed_1042,2,stress,local_10s,1.0,0.3218192781462658,0.9240244637781032,0.32147471789129123,11609,11609,0.9075372555772053,3.1999999999989086,0
building00,seed_1042,2,stress,global,1.0,0.17320010248526774,0.6718763344435904,0.1310957383209497,11709,11709,0.9077290972752362,3.1999999999989086,0
building00,seed_2042,2,stress,local_1s,1.0,0.3660996666381742,0.22198478502436106,0.10069236686896316,11699,11699,0.9076929652103379,3.1999999999989086,0
building00,seed_2042,2,stress,local_5s,1.0,0.2792692340681019,0.6717557251908397,0.23569774423192383,11659,11659,0.907976670383031,3.1999999999989086,0
building00,seed_2042,2,stress,local_10s,1.0,0.3179429752778017,0.9240244637781032,0.3175984150228271,11609,11609,0.9075372555772053,3.1999999999989086,0
building00,seed_2042,2,stress,global,1.0,0.17448116833205227,0.6718763344435904,0.13126654710052096,11709,11709,0.9077290972752362,3.1999999999989086,0
building01,seed_42,2,stress,local_1s,1.0,0.32334255176022125,0.22184019732416474,0.09671873832124972,13379,13379,0.9079976081915788,3.1999999999989086,0
building01,seed_42,2,stress,local_5s,1.0,0.24274683259614663,0.6715645850513532,0.20571257215683333,13339,13339,0.9082464952391595,3.1999999999989086,0
building01,seed_42,2,stress,local_10s,1.0,0.29242230416133647,0.9239220407856121,0.291970802919708,13289,13289,0.9078636466246645,3.1999999999989086,0
building01,seed_42,2,stress,global,1.0,0.14945104190006722,0.671670774516394,0.11345134065277467,13389,13389,0.9080289790122585,3.1999999999989086,0
building01,seed_1042,2,stress,local_1s,1.0,0.3225203677404888,0.22184019732416474,0.09649450631586814,13379,13379,0.9079976081915788,3.1999999999989086,0
building01,seed_1042,2,stress,local_5s,1.0,0.24619536696903815,0.6715645850513532,0.20871129769847815,13339,13339,0.9082464952391595,3.1999999999989086,0
building01,seed_1042,2,stress,local_10s,1.0,0.29784031906087743,0.9239220407856121,0.29738881781924903,13289,13289,0.9078636466246645,3.1999999999989086,0
building01,seed_1042,2,stress,global,1.0,0.15087011726043767,0.671670774516394,0.1145716633056987,13389,13389,0.9080289790122585,3.1999999999989086,0
building01,seed_2042,2,stress,local_1s,1.0,0.32670603184094477,0.22184019732416474,0.09754092234098213,13379,13379,0.9079976081915788,3.1999999999989086,0
building01,seed_2042,2,stress,local_5s,1.0,0.25519154359397256,0.6715645850513532,0.21628307969113128,13339,13339,0.9082464952391595,3.1999999999989086,0
building01,seed_2042,2,stress,local_10s,1.0,0.3054405899616224,0.9239220407856121,0.304989088719994,13289,13289,0.9078636466246645,3.1999999999989086,0
building01,seed_2042,2,stress,global,1.0,0.1643139890955262,0.671670774516394,0.12345955635222944,13389,13389,0.9080289790122585,3.1999999999989086,0
building02,seed_42,2,stress,local_1s,1.0,0.41159530536839817,0.2219626168224299,0.11758313410128234,18404,18404,0.9080417300761449,3.2000000000407454,0
building02,seed_42,2,stress,local_5s,1.0,0.35809191897190157,0.6718035286429972,0.2896972337181442,18364,18364,0.9082226094707402,3.2000000000407454,0
building02,seed_42,2,stress,local_10s,1.0,0.42229987987332096,0.923883367915256,0.4166757671726548,18314,18314,0.9079447417451021,3.2000000000407454,0
building02,seed_42,2,stress,global,1.0,0.26213750407298797,0.67188009123493,0.23357228195937874,18414,18414,0.9080645161464942,3.2000000000407454,0
building02,seed_1042,2,stress,local_1s,1.0,0.413823081938709,0.2219626168224299,0.11763747011519235,18404,18404,0.9080417300761449,3.2000000000407454,0
building02,seed_1042,2,stress,local_5s,1.0,0.35683946852537574,0.6718035286429972,0.2882269658026574,18364,18364,0.9082226094707402,3.2000000000407454,0
building02,seed_1042,2,stress,local_10s,1.0,0.41389101234028614,0.923883367915256,0.40826689963962,18314,18314,0.9079447417451021,3.2000000000407454,0
building02,seed_1042,2,stress,global,1.0,0.24910394265232974,0.67188009123493,0.22081025306831759,18414,18414,0.9080645161464942,3.2000000000407454,0
building02,seed_2042,2,stress,local_1s,1.0,0.413823081938709,0.2219626168224299,0.11801782221256249,18404,18404,0.9080417300761449,3.2000000000407454,0
building02,seed_2042,2,stress,local_5s,1.0,0.356458287954694,0.6718035286429972,0.2881180570681769,18364,18364,0.9082226094707402,3.2000000000407454,0
building02,seed_2042,2,stress,local_10s,1.0,0.42748716828655675,0.923883367915256,0.4218630555858906,18314,18314,0.9079447417451021,3.2000000000407454,0
building02,seed_2042,2,stress,global,1.0,0.27006625393722167,0.67188009123493,0.24150103182361246,18414,18414,0.9080645161464942,3.2000000000407454,0
parking00,seed_42,2,stress,local_1s,1.0,0.36805117578160196,0.22146139291828093,0.10577529507162807,11099,11099,0.9092801153198843,3.1999999999825377,0
parking00,seed_42,2,stress,local_5s,1.0,0.26340537119088525,0.6707658920336378,0.2265123428881454,11059,11059,0.9095849534257734,3.1999999999825377,0
parking00,seed_42,2,stress,local_10s,1.0,0.32019256971568716,0.923153783268235,0.32019256971568716,11009,11009,0.9091288945350094,3.1999999999825377,0
parking00,seed_42,2,stress,global,1.0,0.05004950940678729,0.6708974705193986,0.02556485732289135,11109,11109,0.9093167701805146,3.1999999999825377,0
parking00,seed_1042,2,stress,local_1s,1.0,0.36715019371114516,0.22146139291828093,0.10595549148571944,11099,11099,0.9092801153198843,3.1999999999825377,0
parking00,seed_1042,2,stress,local_5s,1.0,0.2643096120806583,0.6707658920336378,0.22587937426530427,11059,11059,0.9095849534257734,3.1999999999825377,0
parking00,seed_1042,2,stress,local_10s,1.0,0.32400763012081024,0.923153783268235,0.32400763012081024,11009,11009,0.9091288945350094,3.1999999999825377,0
parking00,seed_1042,2,stress,global,1.0,0.0625618867584841,0.6708974705193986,0.032406157169862275,11109,11109,0.9093167701805146,3.1999999999825377,0
parking00,seed_2042,2,stress,local_1s,1.0,0.3695828453013785,0.22146139291828093,0.10613568789981079,11099,11099,0.9092801153198843,3.1999999999825377,0
parking00,seed_2042,2,stress,local_5s,1.0,0.26611809386020435,0.6707658920336378,0.22741658377791843,11059,11059,0.9095849534257734,3.1999999999825377,0
parking00,seed_2042,2,stress,local_10s,1.0,0.3219184303751476,0.923153783268235,0.3219184303751476,11009,11009,0.9091288945350094,3.1999999999825377,0
parking00,seed_2042,2,stress,global,1.0,0.07912503375641372,0.6708974705193986,0.04626879107030336,11109,11109,0.9093167701805146,3.1999999999825377,0
parking01,seed_42,2,stress,local_1s,1.0,0.429390611332491,0.22198464379434346,0.1197395276508893,10289,10289,0.9090873748605414,3.1999999999825377,0
parking01,seed_42,2,stress,local_5s,1.0,0.3456922626597717,0.6711874329202849,0.2862718313981852,10249,10249,0.9094155527310316,3.1999999999825377,0
parking01,seed_42,2,stress,local_10s,1.0,0.39288165506422196,0.9231297185998627,0.391312873811158,10199,10199,0.9089224433709808,3.1999999999825377,0
parking01,seed_42,2,stress,global,1.0,0.033983881930284496,0.6713273133313914,0.029905816098650354,10299,10299,0.9091270997125985,3.1999999999825377,0
parking01,seed_1042,2,stress,local_1s,1.0,0.42851589075711927,0.22198464379434346,0.11954514530080669,10289,10289,0.9090873748605414,3.1999999999825377,0
parking01,seed_1042,2,stress,local_5s,1.0,0.34178944287247537,0.6711874329202849,0.2850034149673139,10249,10249,0.9094155527310316,3.1999999999825377,0
parking01,seed_1042,2,stress,local_10s,1.0,0.39503872928718503,0.9231297185998627,0.39454848514560253,10199,10199,0.9089224433709808,3.1999999999825377,0
parking01,seed_1042,2,stress,global,1.0,0.33731430235945237,0.6713273133313914,0.29342654626662784,10299,10299,0.9091270997125985,3.1999999999825377,0
parking01,seed_2042,2,stress,local_1s,1.0,0.4299737583827388,0.22198464379434346,0.12003110117601322,10289,10289,0.9090873748605414,3.1999999999825377,0
parking01,seed_2042,2,stress,local_5s,1.0,0.3496926529417504,0.6711874329202849,0.2903697921748463,10249,10249,0.9094155527310316,3.1999999999825377,0
parking01,seed_2042,2,stress,local_10s,1.0,0.39660751054024906,0.9231297185998627,0.3955289734287675,10199,10199,0.9089224433709808,3.1999999999825377,0
parking01,seed_2042,2,stress,global,1.0,0.06534615011166132,0.6713273133313914,0.06000582580833091,10299,10299,0.9091270997125985,3.1999999999825377,0
parking02,seed_42,2,stress,local_1s,1.0,0.4089240557957419,0.22204094950648504,0.11126519291948772,12259,12259,0.9088914267010885,3.1999999999825377,0
parking02,seed_42,2,stress,local_5s,1.0,0.3681152303789181,0.6712496931009084,0.3023160651444472,12219,12219,0.9091660528626627,3.1999999999825377,0
parking02,seed_42,2,stress,local_10s,1.0,0.41424932204782644,0.9231654203303477,0.4135919138795299,12169,12169,0.9087517462346263,3.1999999999825377,0
parking02,seed_42,2,stress,global,1.0,0.0033417556443067894,0.6713668595647567,0.00016301247045398973,12269,12269,0.9089249327515352,3.1999999999825377,0
parking02,seed_1042,2,stress,local_1s,1.0,0.4119422465127661,0.22204094950648504,0.11134676564156946,12259,12259,0.9088914267010885,3.1999999999825377,0
parking02,seed_1042,2,stress,local_5s,1.0,0.3695883460184958,0.6712496931009084,0.30387102054177917,12219,12219,0.9091660528626627,3.1999999999825377,0
parking02,seed_1042,2,stress,local_10s,1.0,0.4167146026789383,0.9231654203303477,0.41605719451064177,12169,12169,0.9087517462346263,3.1999999999825377,0
parking02,seed_1042,2,stress,global,1.0,0.0017116309397668921,0.6713668595647567,0.0,12269,12269,0.9089249327515352,3.1999999999825377,0
parking02,seed_2042,2,stress,local_1s,1.0,0.4112080920140305,0.22204094950648504,0.11150991108573292,12259,12259,0.9088914267010885,3.1999999999825377,0
parking02,seed_2042,2,stress,local_5s,1.0,0.3696701857762501,0.6712496931009084,0.3032163024797447,12219,12219,0.9091660528626627,3.1999999999825377,0
parking02,seed_2042,2,stress,local_10s,1.0,0.41572849042649357,0.9231654203303477,0.41507108225819705,12169,12169,0.9087517462346263,3.1999999999825377,0
parking02,seed_2042,2,stress,global,1.0,0.0032602494090797946,0.6713668595647567,8.150623522699487e-05,12269,12269,0.9089249327515352,3.1999999999825377,0
playground00,seed_42,2,stress,local_1s,1.0,0.4210607581255308,0.221647494788852,0.11333281865204972,12953,12953,0.9086543658014523,3.2000000000407454,0
playground00,seed_42,2,stress,local_5s,1.0,0.4082707349182994,0.6712615193990552,0.34236815612173777,12913,12913,0.9089134980427099,3.2000000000407454,0
