condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
carpet_low_speed,1.0002488047161506,0.0010103201096459263,-0.007139085610353035,0.007139085610353035,0.40903947505580623,,,,,,9.47681892429585e-05,0.0003926743119499928,0.051736439579097515
carpet_low_speed,1.100273685187766,0.0010167556374722476,-0.007098540642312301,0.007098540642312301,0.4067164195065794,,,,,,9.476818924346878e-05,0.0004053488277162027,0.05405949512837529
carpet_low_speed,1.2002985656593808,0.0010265570475977153,0.0010242400306443855,0.0010242400306443855,0.05868463096427339,,,,,,9.476818924402373e-05,0.08120760189522379,0.5194605455992026
carpet_low_speed,1.3003234461309958,0.0010347102301416502,0.001064784998686008,0.001064784998686008,0.06100768651355117,,,,,,9.4768189243469e-05,0.0004053488277162036,0.5217836011484803
carpet_low_speed,1.4003483266026073,0.00112863689046022,-0.008504812676458862,0.008504812676458862,0.4872898719104545,,,,,,9.476818924291783e-05,0.09567217306358727,-0.026513957275512548
carpet_low_speed,1.5003732070742224,0.001137084277992514,-0.008484308145199293,0.008484308145199293,0.48611504880838713,,,,,,9.476818924351292e-05,0.00020499430904037221,-0.025339134173470643
carpet_low_speed,1.6003980875458375,0.0011452116543095553,-0.008443763177155894,0.008443763177155894,0.48379199325900757,,,,,,9.4768189243469e-05,0.0004053488277339628,-0.023016078624091094
carpet_low_speed,1.7004229680174525,0.0011272546500748553,-0.008460243632786302,0.008460243632786302,0.48473625381108254,,,,,,9.476818924402353e-05,0.00016476356234605395,-0.0239603391761279
carpet_low_speed,1.8004478484890678,0.001135362392630724,-0.008419698664743791,0.008419698664743791,0.4824131982617539,,,,,,9.476818924346878e-05,0.0004053488277162027,-0.021637283626850124
carpet_low_speed,1.9004727289606826,0.0011170665820485145,-0.007971384381685986,0.007971384381685986,0.45672668194710836,,,,,,9.476818924291467e-05,0.004482027680959778,0.004049232687833597
carpet_low_speed,2.0004976094322977,0.001000955669488404,-0.005950323062534402,0.005950323062534402,0.34092839822257986,,,,,,9.476818924351292e-05,0.02020558594643535,0.11984751641233665
carpet_low_speed,2.1005224899039128,0.0010090785104200192,-0.005909778094491891,0.005909778094491891,0.33860534267325115,,,,,,9.476818924402353e-05,0.00040534882772508317,0.12217057196166531
carpet_low_speed,2.200547370375528,0.000319593899664222,0.0019177255560878237,0.0019177255560878237,0.10987758062821114,,,,,,9.4768189243469e-05,0.07825556615187575,0.5706534952631404
carpet_low_speed,2.300572250847143,0.00032664669664117263,0.001991545420281682,0.001991545420281682,0.11410714729074811,,,,,,9.476818924291445e-05,0.000738015020325375,0.5748830619257027
carpet_low_speed,2.400597131318758,0.00032907903139101243,0.0018895648224557249,0.0018895648224557249,0.10826408944309976,,,,,,9.4768189243469e-05,0.0010195523088412082,0.569040004078029
carpet_low_speed,2.500622011790373,0.0003368120625881533,0.0019082035048469947,0.0019082035048469947,0.10933200727980433,,,,,,9.476818924351292e-05,0.00018634046152484117,0.5701079219147208
carpet_low_speed,2.600646892261988,0.00032664008533126555,0.001993021314248722,0.001993021314248722,0.11419170978606832,,,,,,9.476818924402353e-05,0.0008479671157997196,0.5749676244209848
carpet_low_speed,2.7006717727336036,0.00033359897356312264,0.0020335662822912326,0.0020335662822912326,0.116514765335397,,,,,,9.476818924346858e-05,0.0004053488277250814,0.5772906799703135
carpet_low_speed,2.800696653205218,0.000340679489498801,0.0020741112503337433,0.0020741112503337433,0.11883782088472565,,,,,,9.476818924291488e-05,0.00040534882772508496,0.5796137355196421
carpet_low_speed,2.900721533676833,0.0010654610446078582,-0.0055641135859207935,0.0055641135859207935,0.3188002252046636,,,,,,9.476818924351334e-05,0.0763632488260972,0.14197568943025282
carpet_low_speed,3.0007464141484483,0.001087135259567197,-0.005814865172547812,0.005814865172547812,0.3331672328246008,,,,,,9.47681892440231e-05,0.002506892139678497,0.12760868181034107
carpet_low_speed,3.100771294620064,0.0012047088490439628,-0.0063961660466995696,0.0063961660466995696,0.36647331954076195,,,,,,9.476818924346858e-05,0.005811562797289822,0.09430259509415449
carpet_low_speed,3.2007961750916785,0.0012131971909296413,-0.006355621078657947,0.006355621078657947,0.3641502639914842,,,,,,9.476818924291488e-05,0.0004053488277162054,0.09662565064343226
