sequence,replicate,condition,aoi_setting,service,original_aoi_limit_s,aoi_limit_s,rate_hz,delay_ms,jitter_sd_ms,loss_probability,burst_period_s,burst_duration_s,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
building01,replicate_01_base42,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.8941982090450749,1.0,0.8941982090450749,13289,13289,0.0,0.0,1
building01,replicate_01_base42,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.07745163940548211,1.0,0.07745163940548211,13389,13389,0.0,0.0,0
building01,replicate_01_base42,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9417744226025861,1.0,0.9417744226025861,13379,13379,0.0,0.0,1
building01,replicate_01_base42,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.8461653797136217,1.0,0.8461653797136217,13339,13339,0.0,0.0,1
building01,replicate_01_base42,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.8941982090450749,1.0,0.8941982090450749,13289,13289,0.0,0.0,1
building01,replicate_01_base42,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.07745163940548211,1.0,0.07745163940548211,13389,13389,0.0,0.0,0
building01,replicate_01_base42,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.8290604678974512,1.0,0.8290604678974512,13379,13379,0.1524254428582118,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.7470575005622611,1.0,0.7470575005622611,13339,13339,0.15234275432941125,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8401685604635413,1.0,0.8401685604635413,13289,13289,0.15235156896681593,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.13115243856897454,1.0,0.13115243856897454,13389,13389,0.15242363133916018,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8290604678974512,0.9999252559982061,0.8290604678974512,13379,13379,0.1524254428582118,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.7470575005622611,0.9999250318614589,0.7470575005622611,13339,13339,0.15234275432941125,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8401685604635413,0.9999247497930619,0.8401685604635413,13289,13289,0.15235156896681593,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.13115243856897454,0.9999253118231384,0.13115243856897454,13389,13389,0.15242363133916018,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8290604678974512,0.990133791763211,0.8289109798938635,13379,13379,0.1524254428582118,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.7470575005622611,0.9904040782667366,0.7464577554539321,13339,13339,0.15234275432941125,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8401685604635413,0.9903679735119272,0.8330950410113628,13289,13289,0.15235156896681593,0.5999999999985448,1
building01,replicate_01_base42,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.13115243856897454,0.9901411606542684,0.12898648143998806,13389,13389,0.15242363133916018,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8290604678974512,0.6903356005680544,0.598624710366993,13379,13379,0.1524254428582118,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.7470575005622611,0.6906064922407976,0.5386460754179474,13339,13339,0.15234275432941125,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8401685604635413,0.69057114907066,0.5934983821205508,13289,13289,0.15235156896681593,0.5999999999985448,0
building01,replicate_01_base42,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.13115243856897454,0.6903428187317947,0.08006572559563821,13389,13389,0.15242363133916018,0.5999999999985448,0
building01,replicate_01_base42,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.4762687794304507,0.6679124000298976,0.36818895283653486,13379,13379,0.4740713057773475,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.38990928855236523,0.9844066271834471,0.3896843841367419,13339,13339,0.47425594122461556,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4797200692301904,0.9994732485514335,0.4797200692301904,13289,13289,0.4743095793509794,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.17693629098513705,0.9844648592127866,0.17477033385615057,13389,13389,0.4740533273579154,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4762687794304507,0.6679124000298976,0.36818895283653486,13379,13379,0.4740713057773475,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.38990928855236523,0.6675912737086738,0.30579503710922856,13339,13339,0.47425594122461556,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.4797200692301904,0.6675445857476108,0.36759726089246747,13289,13289,0.4743095793509794,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.17693629098513705,0.6679363656733139,0.11927701844797968,13389,13389,0.4740533273579154,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.4762687794304507,0.2876896629045519,0.15935421182450107,13379,13379,0.4740713057773475,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.38990928855236523,0.28742784316665415,0.1377164705000375,13339,13339,0.47425594122461556,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.4797200692301904,0.2874557905034239,0.16577620588456618,13289,13289,0.4743095793509794,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.17693629098513705,0.287698857270894,0.051161401150197926,13389,13389,0.4740533273579154,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.4762687794304507,0.10180133044323193,0.04058599297406383,13379,13379,0.4740713057773475,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.38990928855236523,0.10158182772321764,0.03635954719244321,13339,13339,0.47425594122461556,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.4797200692301904,0.10166302957333133,0.04364512002408007,13289,13289,0.4743095793509794,1.6999999999989086,0
building01,replicate_01_base42,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.17693629098513705,0.10179998506236462,0.01695421614758384,13389,13389,0.4740533273579154,1.6999999999989086,0
building01,replicate_01_base42,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.33724493609387846,0.2251289334030944,0.09993273039838553,13379,13379,0.9177890724265739,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.2444710997825924,0.6731389159607167,0.2093110428068071,13339,13339,0.9177674488338816,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.30476333809917977,0.9182030250583189,0.30243058168409964,13289,13289,0.9178719241474276,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.15019792366868326,0.6727164089924565,0.11509448054372992,13389,13389,0.9181865710654364,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.33724493609387846,0.2251289334030944,0.09993273039838553,13379,13379,0.9177890724265739,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.2444710997825924,0.22520428817752455,0.07661743758902466,13339,13339,0.9177674488338816,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.30476333809917977,0.22514861915870268,0.0905259989464971,13289,13289,0.9178719241474276,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.15019792366868326,0.22496078870714767,0.03921129285234148,13389,13389,0.9181865710654364,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.3s,local_1s,0.6,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.33724493609387846,0.06143956947454967,0.017415352417968457,13379,13379,0.9177890724265739,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.3s,local_5s,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.2444710997825924,0.06147387360371842,0.011470125196791364,13339,13339,0.9177674488338816,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.3s,local_10s,1.5,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.30476333809917977,0.06140416886146437,0.015877793663932577,13289,13289,0.9178719241474276,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.3s,global,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.15019792366868326,0.06139368138023751,0.010232280230039584,13389,13389,0.9181865710654364,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.2s,local_1s,0.6,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.33724493609387846,0.017490096419762315,0.0026907840645788174,13379,13379,0.9177890724265739,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.2s,local_5s,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.2444710997825924,0.017542544418622085,0.0010495539395756804,13339,13339,0.9177674488338816,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.2s,local_10s,1.5,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.30476333809917977,0.017533298216570094,0.0020317555873278653,13289,13289,0.9178719241474276,4.100000000000364,0
building01,replicate_01_base42,stress_1hz,aoi_0.2s,global,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.15019792366868326,0.017477033385615057,0.002838150720740907,13389,13389,0.9181865710654364,4.100000000000364,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6268031990432767,0.9118020778832499,0.6264294790343075,13379,13379,0.22724418865390641,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5714821200989579,0.9746607691731014,0.5714821200989579,13339,13339,0.22702601394411953,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6793588682368876,1.0,0.6793588682368876,13289,13289,0.22731582511856502,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,original,global,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.13720218089476435,0.9746060198670551,0.1330943311673762,13389,13389,0.2271864963776693,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6268031990432767,0.9118020778832499,0.6264294790343075,13379,13379,0.22724418865390641,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5714821200989579,0.9120623734912662,0.5712572156833345,13339,13339,0.22702601394411953,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6793588682368876,0.911731507261645,0.6740161035442848,13289,13289,0.22731582511856502,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.13720218089476435,0.9118679513033087,0.12136828740010457,13389,13389,0.2271864963776693,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6268031990432767,0.8685253008446072,0.6259062710217506,13379,13379,0.22724418865390641,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5714821200989579,0.868880725691581,0.565859509708374,13339,13339,0.22702601394411953,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6793588682368876,0.8683873880653172,0.6463240273910753,13289,13289,0.22731582511856502,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.13720218089476435,0.8686234969004406,0.11322727612218986,13389,13389,0.2271864963776693,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6268031990432767,0.6053516705284401,0.4515285148366844,13379,13379,0.22724418865390641,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.5714821200989579,0.6055926231351676,0.40797660994077517,13339,13339,0.22702601394411953,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6793588682368876,0.6052374144028896,0.4636165249454436,13289,13289,0.22731582511856502,1.3999999999996362,0
building01,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.13720218089476435,0.6054223616401524,0.07028157442676825,13389,13389,0.2271864963776693,1.3999999999996362,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3379176321100232,0.5305329247327902,0.25599820614395696,13379,13379,0.7324613199787079,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.23712422220556265,0.818876977284654,0.23652447709723368,13339,13339,0.7313591723513867,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4295281812024983,0.879072917450523,0.41237113402061853,13289,13289,0.7323049138381492,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15296138621256256,0.8181342893419972,0.14295317051310777,13389,13389,0.7326237956527843,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3379176321100232,0.5305329247327902,0.25599820614395696,13379,13379,0.7324613199787079,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.23712422220556265,0.5309993252867531,0.18142289526951047,13339,13339,0.7313591723513867,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4295281812024983,0.530589209120325,0.2943035593347882,13289,13289,0.7323049138381492,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15296138621256256,0.5302113675405183,0.09261333930838749,13389,13389,0.7326237956527843,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3379176321100232,0.22557739741385754,0.10703341056880185,13379,13379,0.7324613199787079,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.23712422220556265,0.22580403328585352,0.0782667366369293,13339,13339,0.7313591723513867,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4295281812024983,0.22575062081420724,0.13010760779592143,13289,13289,0.7323049138381492,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15296138621256256,0.22540891776831729,0.03921129285234148,13389,13389,0.7326237956527843,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3379176321100232,0.07653785783690858,0.023768592570446223,13379,13379,0.7324613199787079,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.23712422220556265,0.07661743758902466,0.017392608141539846,13339,13339,0.7313591723513867,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4295281812024983,0.07675521107683046,0.031605086913989014,13289,13289,0.7323049138381492,3.600000000000364,0
building01,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.15296138621256256,0.07648069310628128,0.011875420120994847,13389,13389,0.7326237956527843,3.600000000000364,0
building02,replicate_01_base42,ideal_10hz,original,local_1s,0.6,0.6,10.0,0.0,0.0,0.0,,0.0,1.0,0.9842968919800044,1.0,0.9842968919800044,18404,18404,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,original,local_5s,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.9139620997604008,1.0,0.9139620997604008,18364,18364,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,original,local_10s,1.5,1.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9083761057114775,1.0,0.9083761057114775,18314,18314,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,original,global,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,0.792006082328663,1.0,0.792006082328663,18414,18414,0.0,0.0,0
building02,replicate_01_base42,ideal_10hz,aoi_0.5s,local_1s,0.6,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9842968919800044,1.0,0.9842968919800044,18404,18404,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.5s,local_5s,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9139620997604008,1.0,0.9139620997604008,18364,18364,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.5s,local_10s,1.5,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.9083761057114775,1.0,0.9083761057114775,18314,18314,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.5s,global,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,0.792006082328663,1.0,0.792006082328663,18414,18414,0.0,0.0,0
building02,replicate_01_base42,ideal_10hz,aoi_0.3s,local_1s,0.6,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9842968919800044,1.0,0.9842968919800044,18404,18404,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.3s,local_5s,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9139620997604008,1.0,0.9139620997604008,18364,18364,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.9083761057114775,1.0,0.9083761057114775,18314,18314,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,0.792006082328663,1.0,0.792006082328663,18414,18414,0.0,0.0,0
building02,replicate_01_base42,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9842968919800044,1.0,0.9842968919800044,18404,18404,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9139620997604008,1.0,0.9139620997604008,18364,18364,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.9083761057114775,1.0,0.9083761057114775,18314,18314,0.0,0.0,1
building02,replicate_01_base42,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,0.792006082328663,1.0,0.792006082328663,18414,18414,0.0,0.0,0
building02,replicate_01_base42,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.8901869158878505,1.0,0.8901869158878505,18404,18404,0.15164094762006614,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.8104443476366805,1.0,0.8104443476366805,18364,18364,0.15164452189063915,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8639292344654362,1.0,0.8639292344654362,18314,18314,0.15162717047066354,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.7802215705441512,1.0,0.7802215705441512,18414,18414,0.15164005647874973,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8901869158878505,0.99994566398609,0.8901869158878505,18404,18404,0.15164094762006614,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8104443476366805,0.9999455456327597,0.8104443476366805,18364,18364,0.15164452189063915,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8639292344654362,0.9999453969640713,0.8638746314295075,18314,18314,0.15162717047066354,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.7802215705441512,0.9999456934940806,0.7802215705441512,18414,18414,0.15164005647874973,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8901869158878505,0.9913062377743969,0.8897522277765703,18404,18404,0.15164094762006614,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8104443476366805,0.9912873012415596,0.8098453495970377,18364,18364,0.15164452189063915,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8639292344654362,0.9913181172873212,0.8573222671180518,18314,18314,0.15162717047066354,0.5999999999767169,1
building02,replicate_01_base42,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.7802215705441512,0.9913109590528946,0.7738677093515803,18414,18414,0.15164005647874973,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8901869158878505,0.7918930667246251,0.7206585524885895,18404,18404,0.15164094762006614,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8104443476366805,0.7918754084077543,0.6572097582226094,18364,18364,0.15164452189063915,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8639292344654362,0.791962433111281,0.6898001528885006,18314,18314,0.15162717047066354,0.5999999999767169,0
building02,replicate_01_base42,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.7802215705441512,0.7918974693168241,0.6192027804931031,18414,18414,0.15164005647874973,0.5999999999767169,0
