dataset,domain,subsystem,segment,component,unit,horizon_s,n_points,normalized_p95_error,scale,unit_id,semantics
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.13300883735384056,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:85,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.09434995952051091,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:86,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.20879961087159532,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:87,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0934878494464961,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:88,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.15007323837742692,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:89,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12118750680011735,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:90,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11033548842669706,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:91,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11572004335698655,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:92,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.06884445000603058,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:93,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.06912676374797974,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:94,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.05757812229895839,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:95,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10800026703038054,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:96,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.1533568902080412,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:97,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,11,0.18356927795353592,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:98,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.20912682582578276,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:99,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12060474240027358,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:100,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.07804443948388375,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:101,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11762213461600125,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:102,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10142352996673479,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:103,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.07524717918301607,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:104,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.08060778825510118,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:105,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0764351549528036,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:106,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.09363180971479386,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:107,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.04156591757042736,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:108,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12556009457840497,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:109,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0705537056126587,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:110,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.07454306395609309,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:111,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.07350144872630143,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:112,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12757401466157617,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:113,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0816625367262858,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:114,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.14663946174025183,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:115,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.1415246742989434,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:116,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12686065756515671,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:117,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.12102190032735283,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:118,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.09111478850991031,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:119,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,11,0.15563014763912053,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:120,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,13,0.1017949901945332,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:121,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,11,0.08992901150978658,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:122,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.08965896445195723,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:123,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11831304024444736,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:124,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.07430608187812451,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:125,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10039334075401672,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:126,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0484287035988411,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:127,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11987764003039816,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:128,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.1102936373495875,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:129,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.15036178160383046,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:130,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10696762858361637,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:131,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11597126293730994,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:132,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.13608596969337106,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:133,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0922358967652466,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:134,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.1311498241072531,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:135,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10654480383366839,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:136,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.08803236407861471,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:137,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.0802153472872948,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:138,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10036243396468293,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:139,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.11069888388852714,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:140,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,mpc_kalman_state,campaign_2023_excerpt,PG_temperature,degC,60,12,0.10514492076715502,60.799999999999955,campaign_2023_excerpt:PG_temperature:60:141,synchronized twin remains within normalized discrepancy over service horizon
