sequence,method,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_traces,position_valid_fraction_median,position_valid_fraction_mean,joint_valid_fraction_median,joint_valid_fraction_mean
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,2.0,30,0.0,0.005208333333333333,0.0,0.005208333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,5.0,30,0.0,0.005208333333333333,0.0,0.005208333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,10.0,30,0.0,0.005208333333333333,0.0,0.005208333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,20.0,30,0.0,0.005208333333333333,0.0,0.005208333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,1.0,30,0.25,0.24166666666666667,0.0,0.013541666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,2.0,30,0.25,0.24166666666666667,0.09375,0.08541666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,5.0,30,0.25,0.24166666666666667,0.125,0.11458333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,10.0,30,0.25,0.24166666666666667,0.1875,0.17916666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.5,20.0,30,0.25,0.24166666666666667,0.1875,0.17916666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,1.0,30,0.65625,0.6541666666666667,0.03125,0.042708333333333334
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,2.0,30,0.65625,0.6541666666666667,0.1875,0.171875
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,5.0,30,0.65625,0.6541666666666667,0.375,0.37604166666666666
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,10.0,30,0.65625,0.6541666666666667,0.53125,0.5291666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,1.0,20.0,30,0.65625,0.6541666666666667,0.53125,0.5291666666666667
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,2.0,1,0.030303030303030304,0.030303030303030304,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,5.0,1,0.030303030303030304,0.030303030303030304,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,10.0,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,20.0,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,30.0,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,0.5,45.0,1,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,2.0,1,0.04377104377104377,0.04377104377104377,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,5.0,1,0.04377104377104377,0.04377104377104377,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,10.0,1,0.04377104377104377,0.04377104377104377,0.04040404040404041,0.04040404040404041
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,20.0,1,0.04377104377104377,0.04377104377104377,0.04377104377104377,0.04377104377104377
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,30.0,1,0.04377104377104377,0.04377104377104377,0.04377104377104377,0.04377104377104377
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,1.0,45.0,1,0.04377104377104377,0.04377104377104377,0.04377104377104377,0.04377104377104377
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,2.0,1,0.06060606060606061,0.06060606060606061,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,5.0,1,0.06060606060606061,0.06060606060606061,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,10.0,1,0.06060606060606061,0.06060606060606061,0.04040404040404041,0.04040404040404041
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,20.0,1,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,30.0,1,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,2.0,45.0,1,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,2.0,1,0.07744107744107744,0.07744107744107744,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,5.0,1,0.07744107744107744,0.07744107744107744,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,10.0,1,0.07744107744107744,0.07744107744107744,0.04040404040404041,0.04040404040404041
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,20.0,1,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,30.0,1,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,5.0,45.0,1,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,2.0,1,0.09427609427609428,0.09427609427609428,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,5.0,1,0.09427609427609428,0.09427609427609428,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,10.0,1,0.09427609427609428,0.09427609427609428,0.04040404040404041,0.04040404040404041
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,20.0,1,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,30.0,1,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,10.0,45.0,1,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,2.0,1,0.2053872053872054,0.2053872053872054,0.020202020202020204,0.020202020202020204
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,5.0,1,0.2053872053872054,0.2053872053872054,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,10.0,1,0.2053872053872054,0.2053872053872054,0.04040404040404041,0.04040404040404041
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,20.0,1,0.2053872053872054,0.2053872053872054,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,30.0,1,0.2053872053872054,0.2053872053872054,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,global_synchronization,0.0,20.0,45.0,1,0.2053872053872054,0.2053872053872054,0.06397306397306397,0.06397306397306397
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.05,1.0,1,0.17845117845117844,0.17845117845117844,0.07744107744107744,0.07744107744107744
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.05,2.0,1,0.17845117845117844,0.17845117845117844,0.12121212121212122,0.12121212121212122
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.05,5.0,1,0.17845117845117844,0.17845117845117844,0.16835016835016836,0.16835016835016836
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.05,10.0,1,0.17845117845117844,0.17845117845117844,0.1750841750841751,0.1750841750841751
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.05,20.0,1,0.17845117845117844,0.17845117845117844,0.17845117845117844,0.17845117845117844
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.1,1.0,1,0.7037037037037037,0.7037037037037037,0.2255892255892256,0.2255892255892256
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.1,2.0,1,0.7037037037037037,0.7037037037037037,0.3501683501683502,0.3501683501683502
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.1,5.0,1,0.7037037037037037,0.7037037037037037,0.5959595959595959,0.5959595959595959
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.1,10.0,1,0.7037037037037037,0.7037037037037037,0.6801346801346801,0.6801346801346801
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.1,20.0,1,0.7037037037037037,0.7037037037037037,0.6936026936026936,0.6936026936026936
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.2,1.0,1,0.9494949494949495,0.9494949494949495,0.25925925925925924,0.25925925925925924
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.2,2.0,1,0.9494949494949495,0.9494949494949495,0.41414141414141414,0.41414141414141414
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.2,5.0,1,0.9494949494949495,0.9494949494949495,0.7474747474747475,0.7474747474747475
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.2,10.0,1,0.9494949494949495,0.9494949494949495,0.8922558922558923,0.8922558922558923
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.2,20.0,1,0.9494949494949495,0.9494949494949495,0.9225589225589226,0.9225589225589226
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.5,1.0,1,0.9831649831649831,0.9831649831649831,0.26262626262626265,0.26262626262626265
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.5,2.0,1,0.9831649831649831,0.9831649831649831,0.4175084175084175,0.4175084175084175
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.5,5.0,1,0.9831649831649831,0.9831649831649831,0.7542087542087542,0.7542087542087542
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.5,10.0,1,0.9831649831649831,0.9831649831649831,0.9023569023569024,0.9023569023569024
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,0.5,20.0,1,0.9831649831649831,0.9831649831649831,0.936026936026936,0.936026936026936
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,1.0,1.0,1,0.98989898989899,0.98989898989899,0.26262626262626265,0.26262626262626265
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,1.0,2.0,1,0.98989898989899,0.98989898989899,0.4175084175084175,0.4175084175084175
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,1.0,5.0,1,0.98989898989899,0.98989898989899,0.7542087542087542,0.7542087542087542
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,1.0,10.0,1,0.98989898989899,0.98989898989899,0.9023569023569024,0.9023569023569024
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,1.0,1.0,20.0,1,0.98989898989899,0.98989898989899,0.936026936026936,0.936026936026936
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.05,1.0,1,0.015625,0.015625,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.05,2.0,1,0.015625,0.015625,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.05,5.0,1,0.015625,0.015625,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.05,10.0,1,0.015625,0.015625,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.05,20.0,1,0.015625,0.015625,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.1,1.0,1,0.03125,0.03125,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.1,2.0,1,0.03125,0.03125,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.1,5.0,1,0.03125,0.03125,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.1,10.0,1,0.03125,0.03125,0.03125,0.03125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.1,20.0,1,0.03125,0.03125,0.03125,0.03125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.2,1.0,1,0.046875,0.046875,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.2,2.0,1,0.046875,0.046875,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.2,5.0,1,0.046875,0.046875,0.03125,0.03125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.2,10.0,1,0.046875,0.046875,0.046875,0.046875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.2,20.0,1,0.046875,0.046875,0.046875,0.046875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.5,1.0,1,0.71875,0.71875,0.21875,0.21875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.5,2.0,1,0.71875,0.71875,0.359375,0.359375
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.5,5.0,1,0.71875,0.71875,0.578125,0.578125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.5,10.0,1,0.71875,0.71875,0.703125,0.703125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,0.5,20.0,1,0.71875,0.71875,0.71875,0.71875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,1.0,1.0,1,0.8125,0.8125,0.21875,0.21875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,1.0,2.0,1,0.8125,0.8125,0.375,0.375
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,1.0,5.0,1,0.8125,0.8125,0.59375,0.59375
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,1.0,10.0,1,0.8125,0.8125,0.765625,0.765625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,5.0,1.0,20.0,1,0.8125,0.8125,0.796875,0.796875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.05,1.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.05,2.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.05,5.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.05,10.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.05,20.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.1,1.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.1,2.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.1,5.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.1,10.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.1,20.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.2,1.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.2,2.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.2,5.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.2,10.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.2,20.0,1,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.5,1.0,1,0.15625,0.15625,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.5,2.0,1,0.15625,0.15625,0.03125,0.03125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.5,5.0,1,0.15625,0.15625,0.0625,0.0625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.5,10.0,1,0.15625,0.15625,0.09375,0.09375
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,0.5,20.0,1,0.15625,0.15625,0.09375,0.09375
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,1.0,1.0,1,0.59375,0.59375,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,1.0,2.0,1,0.59375,0.59375,0.125,0.125
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,1.0,5.0,1,0.59375,0.59375,0.40625,0.40625
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,1.0,10.0,1,0.59375,0.59375,0.46875,0.46875
ts_2022_06_15_11h48m34s_four_rows,physics_only,local_relative_motion,10.0,1.0,20.0,1,0.59375,0.59375,0.46875,0.46875
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,2.0,30,0.04225352112676056,0.04225352112676055,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,5.0,30,0.04225352112676056,0.04225352112676055,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,10.0,30,0.04225352112676056,0.04225352112676055,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,20.0,30,0.04225352112676056,0.04225352112676055,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,30.0,30,0.04225352112676056,0.04225352112676055,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,0.5,45.0,30,0.04225352112676056,0.04225352112676055,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,2.0,30,0.051643192488262914,0.05164319248826293,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,5.0,30,0.051643192488262914,0.05164319248826293,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,10.0,30,0.051643192488262914,0.05164319248826293,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,20.0,30,0.051643192488262914,0.05164319248826293,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,30.0,30,0.051643192488262914,0.05164319248826293,0.051643192488262914,0.05164319248826293
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,1.0,45.0,30,0.051643192488262914,0.05164319248826293,0.051643192488262914,0.05164319248826293
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,2.0,30,0.06572769953051644,0.06572769953051645,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,5.0,30,0.06572769953051644,0.06572769953051645,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,10.0,30,0.06572769953051644,0.06572769953051645,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,20.0,30,0.06572769953051644,0.06572769953051645,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,30.0,30,0.06572769953051644,0.06572769953051645,0.06103286384976526,0.06103286384976526
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,2.0,45.0,30,0.06572769953051644,0.06572769953051645,0.06572769953051644,0.06572769953051645
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,2.0,30,0.10328638497652583,0.10359937402190926,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,5.0,30,0.10328638497652583,0.10359937402190926,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,10.0,30,0.10328638497652583,0.10359937402190926,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,20.0,30,0.10328638497652583,0.10359937402190926,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,30.0,30,0.10328638497652583,0.10359937402190926,0.09859154929577464,0.09890453834115805
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,5.0,45.0,30,0.10328638497652583,0.10359937402190926,0.10328638497652583,0.10359937402190926
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,2.0,30,0.17370892018779344,0.17496087636932706,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,5.0,30,0.17370892018779344,0.17496087636932706,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,10.0,30,0.17370892018779344,0.17496087636932706,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,20.0,30,0.17370892018779344,0.17496087636932706,0.04225352112676056,0.04225352112676055
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,30.0,30,0.17370892018779344,0.17496087636932706,0.15023474178403756,0.15148669796557124
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,10.0,45.0,30,0.17370892018779344,0.17496087636932706,0.16901408450704225,0.17026604068857587
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,2.0,30,0.3004694835680751,0.2982785602503913,0.03286384976525822,0.032863849765258225
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,5.0,30,0.3004694835680751,0.2982785602503913,0.03755868544600939,0.0375586854460094
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,10.0,30,0.3004694835680751,0.2982785602503913,0.04225352112676056,0.04037558685446009
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,20.0,30,0.3004694835680751,0.2982785602503913,0.051643192488262914,0.04757433489827856
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,30.0,30,0.3004694835680751,0.2982785602503913,0.2676056338028169,0.2693270735524257
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,global_synchronization,0.0,20.0,45.0,30,0.3004694835680751,0.2982785602503913,0.29577464788732394,0.29358372456964005
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,1.0,30,0.5539906103286385,0.5511737089201877,0.28169014084507044,0.27981220657277
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,2.0,30,0.5539906103286385,0.5511737089201877,0.4131455399061033,0.41001564945226915
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,5.0,30,0.5539906103286385,0.5511737089201877,0.5305164319248826,0.5270735524256651
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,10.0,30,0.5539906103286385,0.5511737089201877,0.5446009389671361,0.5417840375586853
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,20.0,30,0.5539906103286385,0.5511737089201877,0.5446009389671361,0.5417840375586853
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,1.0,30,0.8497652582159625,0.8521126760563382,0.39906103286384975,0.39733959311424105
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,2.0,30,0.8497652582159625,0.8521126760563382,0.6056338028169014,0.604851330203443
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,5.0,30,0.8497652582159625,0.8521126760563382,0.8028169014084507,0.8051643192488264
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,10.0,30,0.8497652582159625,0.8521126760563382,0.8356807511737089,0.8380281690140843
ts_2022_09_01_11h20m00s_two_random,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,20.0,30,0.8497652582159625,0.8521126760563382,0.8356807511737089,0.8380281690140843
